date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2023.08,Alpe Adria,0.88,29,17.,6.,92.0,11.,56.9,20.,88.0,18.,32.8,7.,27.2,13.,27.2,-,0,-,0,0,324,82.
2023.08,Germany,0.91,70,31.,48.,63.98,22.,59.64,39.,75.0,31.,13.36,27.,22.4,24.,16.72,-,0,-,0,0,251,87.
2023.07,Netherlands,0.92,33,16.,9.,83.13,17.,46.0,23.,80.11,-,0,-,0,-,0,-,0,-,0,0,209,56.
2021.08,Germany,0.94,38,7.,21.,77.9,8.,65.49,31.,65.0,8.,58.94,5.,56.87,10.,60.03,7.,195.52,5.,93.94,-30,644,32.
2021.07,Austria,0.92,27,17.,23.,60.3,12.,52.7,-,0,5.,53.7,6.,48.8,11.,39.1,-,0,-,0,0,255,55.
2019.08,Germany,0.97,38,6.,25.,70.0,7.,66.04,13.,95.0,7.,56.2,8.,42.74,7.,50.55,8.,89.43,1.,100.0,-20,550,42.
2019.08,Austria,0.95,24,10.,15.,68.7,17.,46.8,11.,99.6,6.,53.3,5.,42.8,9.,4.5,-,0,-,0,0,316,74.
2019.07,Netherlands,0.89,21,14.,10.,79.56,12.,60.3,10.,95.0,-,0,-,0,-,0,-,0,-,0,0,235,77.
2018.08,Germany,0.98,39,24.,20.,77.0,35.,32.9,23.,75.0,14.,41.2,22.,3.5,20.,17.67,-,0,-,0,-45,202,66.
2016.07,Italy,0.85,20,16.,6.,80.24,12.,50.51,14.,81.82,-,0,-,0,-,0,-,0,-,0,0,213,43.
2015.09,Italy,0.85,20,4.,3.,88.96,10.,59.04,8.,114.29,1.,75.0,2.,38.38,5.,88.84,6.,25.0,1.,100.0,0,590,21.
2015.08,Germany,0.98,39,17.,12.,70.74,15.,57.06,14.,95.0,9.,32.1,13.,12.9,16.,22.44,-,0,-,0,-10,280,23.
2014.09,Italy,0.85,20,4.,14.,38.08,7.,53.91,7.,131.25,4.,64.77,6.,32.32,7.,89.43,5.,164.85,1.,100.0,0,675,19.
2014.08,Germany,1.00,39,26.,20.,69.46,10.,62.16,26.,75.0,15.,16.12,-,0,20.,7.25,-,0,-,0,0,230,18.
2013.09,Italy,0.95,24,10.,17.,55.0,7.,62.5,17.,90.0,-,0,-,0,7.,103.0,8.,169.6,9.,43.8,0,524,17.
2013.08,Hungary,0.92,37,11.,26.,66.7,26.,54.7,11.,113.12,12.,54.1,15.,32.0,24.,74.8,12.,146.7,3.,89.7,0,632,13.
2013.08,Germany,1.00,40,35.,19.,67.0,34.,36.0,32.,75.0,-,0,-,0,-,0,-,0,-,0,-10,168,25.
2012.09,Italy,0.85,17,6.,7.,63.07,5.,70.31,6.,119.0,5.,61.72,3.,44.83,5.,120.12,6.,233.63,7.,45.38,-20,738,6.
