date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2022.08,Germany,0.93,63,26.,56.,54.0,43.,52.5,18.,85.0,20.,28.11,14.,30.44,9.,59.8,-,0,-,0,-30,280,109.
2022.07,Netherlands,0.90,21,16.,18.,50.14,14.,54.92,7.,91.4,-,0,-,0,-,0,-,0,-,0,-20,176,183.
2022.07,Czech Republic,0.85,19,10.,6.,73.0,16.,43.0,8.,111.0,-,0,-,0,-,0,-,0,-,0,0,227,139.
2021.08,Germany,0.94,38,35.,19.,79.8,24.,52.61,35.,55.0,-,0,-,0,-,0,-,0,-,0,-35,152,131.
2021.07,Netherlands,0.93,28,20.,6.,88.91,18.,58.98,25.,32.43,-,0,-,0,-,0,-,0,-,0,-35,145,117.
2019.08,Czech Republic,0.85,15,12.,1.,95.0,7.,61.0,14.,70.0,-,0,-,0,-,0,-,0,-,0,0,226,106.
2019.08,Germany,0.97,38,28.,16.,86.0,25.,49.14,30.,55.0,-,0,-,0,-,0,-,0,-,0,-10,180,121.
2019.07,East,0.92,20,19.,16.,73.49,12.,59.66,20.,41.0,-,0,-,0,-,0,-,0,-,0,0,174,137.
2018.08,Germany,0.98,39,39.,37.,36.0,39.,17.98,31.,55.0,-,0,-,0,-,0,-,0,-,0,-59,50,152.
2010.08,Germany,1.00,15,9.,11.,48.67,4.,70.0,5.,110.0,-,0,-,0,-,0,-,0,-,0,0,229,9.
