date,event,C,teams,place,cost,bp,ed,acc,sp,autox,endu,fuel,pen,total,wrl
2022,Spain,0.85,38,16.,19.,17.,22.,-,13.,10.,6.,-,0,276,104.
2022,Germany,0.93,63,42.,19.,42.,45.,32.,31.,-,-,-,0,203,125.
