date,event,C,teams,place,cost,bp,ed,acc,sp,autox,endu,fuel,pen,total,wrl
2022,Australia,0.90,20,12.,7.,13.,8.,-,-,8.,9.,-,0,283,54.
2019,Australia,0.85,16,8.,3.,9.,11.,8.,8.,9.,6.,4.,0,606,33.
2018,Australia,0.85,14,8.,3.,3.,9.,5.,8.,6.,11.,-,0,342,54.
2016,Australia,0.90,32,11.,17.,15.,20.,16.,10.,12.,12.,1.,0,559,29.
2015,Australia,0.92,29,24.,24.,19.,19.,-,-,-,19.,-,0,200,64.
