date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2023.12,Australia,0.90,22,15.,2.,80.75,-,0,14.,88.12,-,0,-,0,-,0,12.,11.0,4.,87.45,0,267,93.
2022.12,Australia,0.90,20,7.,12.,35.51,2.,74.21,4.,118.0,5.,45.99,7.,50.86,4.,97.74,-,0,-,0,0,422,65.
2019.12,Australia,0.85,16,13.,11.,43.0,8.,57.1,13.,78.7,-,0,-,0,-,0,-,0,-,0,0,179,123.
2013.12,Australia,0.87,23,23.,22.,25.8,23.,6.3,22.,90.0,-,0,-,0,-,0,-,0,-,0,0,122,65.
