date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2024.08,Spain,0.85,25,17.,16.,71.7,11.,61.7,25.,51.0,-,0,-,0,-,0,-,0,-,0,0,184,163.
2022.08,Alpe Adria,0.85,25,14.,8.,83.8,13.,55.3,17.,82.3,14.,32.4,11.,39.5,14.,4.5,-,0,-,0,0,298,86.
2022.08,Germany,0.93,63,40.,55.,56.0,50.,49.58,52.,50.0,25.,15.62,25.,11.05,29.,4.5,11.,25.0,-,0,0,212,177.
2019.08,Spain,0.95,39,38.,-,0,14.,63.0,36.,39.0,-,0,-,0,-,0,-,0,-,0,0,102,167.
2019.08,Germany,0.97,38,38.,-,0,13.,60.92,-,0,-,0,-,0,-,0,-,0,-,0,-35,26,170.
2018.07,East,0.88,16,13.,9.,59.0,6.,64.07,15.,49.0,-,0,-,0,-,0,-,0,-,0,0,172,77.
2017.08,Czech Republic,0.86,14,13.,12.,65.0,2.,71.0,9.,102.0,-,0,-,0,-,0,-,0,-,0,0,238,59.
2015.09,Czech Republic,0.85,13,8.,12.,40.6,8.,47.92,5.,120.9,3.,46.33,9.,29.9,7.,51.25,-,0,8.,83.89,-10,411,32.
