date,event,C,teams,place,cost,bp,ed,acc,sp,autox,endu,fuel,pen,total,wrl
2018,Spain,0.97,38,38.,36.,37.,37.,-,-,-,-,-,0,52,145.
2016,Spain,0.97,29,25.,24.,25.,24.,-,-,-,-,-,0,166,77.
2015,Spain,0.97,30,27.,13.,20.,30.,-,-,-,-,-,0,121,72.
