date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2024.06,Michigan,0.95,69,6.,19.,76.0,5.,69.2,16.,95.0,6.,59.1,2.,63.9,12.,98.8,18.,149.9,1.,100.0,0,712,23.
2023.06,Michigan,0.88,61,12.,26.,70.6,36.,46.0,10.,110.0,8.,48.3,10.,37.2,15.,68.6,12.,21.0,7.,90.1,0,492,53.
2022.06,Michigan,0.91,43,18.,31.,44.7,14.,65.2,12.,90.0,-,0,-,0,-,0,-,0,-,0,0,200,118.
