date,event,C,teams,place,cost,bp,ed,acc,sp,autox,endu,fuel,pen,total,wrl
2022,Austria,0.95,30,14.,27.,11.,13.,13.,11.,12.,-,-,-10,246,120.
2022,Netherlands,0.90,21,12.,11.,9.,10.,6.,-,-,-,-,0,207,169.
2021,Austria,0.92,27,27.,-,15.,25.,-,-,-,-,-,-10,43,188.
