date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2024.08,Germany,0.94,79,1.,8.,90.0,13.,65.13,1.,150.0,4.,114.82,2.,114.62,1.,100.0,5.,209.56,11.,42.11,0,886,1.
2024.08,East,0.94,32,1.,1.,100.0,9.,63.17,1.,150.0,5.,70.28,3.,33.58,2.,88.75,1.,325.0,4.,39.97,0,871,2.
2024.07,Austria,0.93,38,7.,7.,93.0,3.,72.5,2.,149.0,1.,75.0,3.,59.6,2.,96.5,-,0,-,0,0,546,8.
2024.07,CH,0.85,15,1.,2.,95.0,6.,63.0,1.,150.0,1.,75.0,1.,75.0,1.,100.0,1.,325.0,1.,100.0,0,983,3.
2023.08,Germany,0.92,70,2.,7.,94.03,30.,55.3,1.,150.0,8.,50.0,5.,99.86,2.,74.43,5.,151.6,3.,67.07,0,742,10.
2023.08,East,0.92,31,6.,7.,93.0,23.,47.05,7.,124.5,15.,3.5,9.,46.04,12.,4.5,7.,221.66,1.,100.0,0,640,22.
2023.07,Austria,0.93,34,13.,4.,92.0,17.,53.0,1.,148.9,12.,48.6,13.,27.4,8.,62.1,-,0,-,0,0,432,48.
2022.08,Germany,0.93,63,7.,25.,78.0,2.,74.0,1.,150.0,26.,14.91,7.,80.82,6.,71.15,-,0,-,0,0,469,36.
2022.08,East,0.92,33,17.,12.,89.56,-,0,6.,125.4,-,0,12.,33.04,5.,37.29,-,0,-,0,0,285,42.
2022.07,Austria,0.95,30,7.,17.,61.0,9.,65.1,1.,149.0,9.,25.2,7.,41.0,7.,34.2,-,0,-,0,-10,366,29.
2021.08,Germany,0.94,38,17.,16.,85.5,12.,61.42,2.,140.0,6.,62.32,19.,12.46,6.,65.37,-,0,-,0,0,427,17.
2021.08,East,0.93,26,1.,6.,94.66,5.,71.0,2.,147.0,5.,60.83,4.,69.69,1.,100.0,1.,325.0,1.,87.53,0,956,4.
2021.07,Austria,0.92,27,2.,2.,95.0,3.,71.0,1.,150.0,4.,55.1,7.,47.1,3.,88.3,4.,218.3,3.,62.1,0,787,19.
2021.07,Netherlands,0.93,28,5.,13.,73.08,2.,74.8,2.,148.65,7.,3.5,1.,75.0,-,0,-,0,-,0,0,375,43.
2019.08,Spain,0.95,39,12.,1.,100.0,25.,58.0,5.,120.0,10.,57.3,7.,56.0,9.,43.6,-,0,-,0,0,435,35.
2019.08,Germany,0.97,38,12.,13.,90.0,9.,64.68,2.,140.0,18.,13.05,3.,54.31,11.,46.16,-,0,-,0,0,408,34.
2019.08,Austria,0.95,24,11.,1.,100.0,4.,70.5,3.,140.0,-,0,-,0,-,0,-,0,-,0,0,310,29.
2019.07,Netherlands,0.89,21,6.,2.,97.0,4.,72.0,2.,135.0,8.,15.32,6.,36.61,6.,72.71,-,0,-,0,0,429,12.
2018.08,Spain,0.97,38,7.,7.,82.0,13.,63.0,1.,150.0,3.,72.0,7.,54.6,7.,46.8,11.,154.6,3.,96.6,0,720,1.
