date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2024.08,Alpe Adria,0.85,29,16.,11.,81.0,18.,55.0,21.,94.4,17.,28.2,11.,17.6,11.,6.8,-,0,-,0,0,283,153.
2024.08,Czech Republic,0.90,46,23.,22.,74.5,14.,64.0,12.,111.2,21.,3.5,18.,3.5,12.,4.5,-,0,-,0,0,261,187.
2024.08,East,0.94,32,21.,20.,66.19,20.,47.9,21.,72.5,-,0,-,0,-,0,-,0,-,0,0,187,245.
2023.08,Alpe Adria,0.89,29,28.,29.,33.0,17.,52.9,23.,72.5,-,0,-,0,-,0,-,0,-,0,-135,23,250.
2023.08,Czech Republic,0.90,35,31.,34.,5.0,23.,52.0,25.,69.0,-,0,-,0,-,0,-,0,-,0,0,126,217.
2023.07,Netherlands,0.92,33,22.,28.,41.56,21.,42.0,18.,88.64,-,0,-,0,-,0,-,0,-,0,-10,162,183.
2013.08,Austria,0.97,39,38.,33.,35.44,25.,49.5,38.,39.0,-,0,-,0,36.,4.5,19.,25.0,-,0,-60,93,57.
2013.08,Germany,1.00,40,39.,39.,38.9,24.,49.9,40.,35.0,-,0,-,0,-,0,-,0,-,0,0,124,54.
2012.09,Italy,0.85,17,14.,11.,52.24,10.,57.81,14.,84.0,-,0,-,0,-,0,-,0,-,0,-50,144,50.
