date,event,C,teams,place,cost,bp,ed,acc,sp,autox,endu,fuel,pen,total,wrl
2019,Japan,0.96,87,56.,72.,9.,70.,61.,58.,67.,42.,4.,0,253,90.
2019,Japan,0.96,87,85.,73.,73.,80.,-,-,-,-,-,-32,37,90.
2018,Japan,0.95,86,49.,78.,48.,48.,44.,58.,62.,42.,4.,0,361,58.
2017,Japan,0.92,83,68.,68.,82.,66.,43.,62.,64.,-,-,0,147,71.
2016,Japan,0.94,83,28.,62.,53.,57.,33.,28.,43.,30.,2.,0,378,52.
2015,Japan,0.95,75,60.,64.,20.,46.,39.,38.,1.,49.,-,0,120,83.
2014,Japan,0.93,75,72.,73.,38.,52.,-,-,58.,33.,-,0,21,85.
