date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2023.08,Germany,0.91,70,69.,70.,22.3,61.,40.46,66.,30.0,-,0,-,0,-,0,-,0,-,0,-30,63,273.
2023.08,East,0.91,31,31.,30.,21.93,28.,41.39,31.,25.0,-,0,-,0,-,0,-,0,-,0,-30,58,267.
2022.09,Spain,0.85,38,36.,36.,28.7,36.,33.4,35.,52.0,17.,3.5,17.,3.5,-,0,-,0,-,0,0,121,203.
2022.07,Italy,0.85,26,21.,21.,54.43,23.,26.78,20.,62.24,-,0,-,0,-,0,-,0,-,0,0,143,171.
2021.10,Italy,0.85,18,16.,12.,51.85,16.,10.77,13.,72.41,-,0,-,0,-,0,-,0,-,0,0,135,145.
2019.08,Czech Republic,0.85,15,14.,11.,68.0,11.,58.0,13.,73.0,-,0,-,0,-,0,-,0,-,0,0,199,119.
2019.07,Italy,0.85,25,18.,23.,29.64,9.,55.45,21.,80.21,-,0,-,0,-,0,-,0,-,0,0,165,117.
2018.07,Italy,0.85,18,13.,9.,78.91,11.,60.48,16.,42.86,-,0,-,0,-,0,-,0,-,0,0,182,92.
2017.08,Spain,0.97,30,30.,-,0,25.,49.0,-,0,-,0,-,0,-,0,-,0,-,0,0,49,89.
2016.08,Czech Republic,0.85,10,6.,8.,45.0,5.,62.0,9.,100.0,7.,3.5,9.,2.5,5.,24.88,5.,175.56,4.,86.85,0,500,50.
2016.07,East,0.89,28,22.,25.,13.0,22.,42.5,15.,72.0,-,0,-,0,-,0,-,0,-,0,0,128,84.
2015.09,Italy,0.85,20,16.,17.,44.37,18.,40.69,13.,96.94,-,0,-,0,-,0,-,0,-,0,-50,132,78.
2015.08,Spain,0.97,30,29.,29.,16.53,26.,39.2,28.,45.0,-,0,-,0,-,0,-,0,-,0,0,101,80.
2013.08,Germany,1.00,40,40.,36.,47.4,36.,33.6,39.,40.0,-,0,-,0,-,0,-,0,-,0,0,121,57.
2012.09,Italy,0.85,17,16.,15.,-100.0,12.,54.69,16.,64.0,-,0,-,0,-,0,-,0,-,0,0,19,61.
