date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2024.08,Germany,0.94,79,46.,21.,80.0,39.,55.59,29.,80.0,-,0,29.,17.92,39.,5.0,-,0,-,0,-10,229,112.
2024.07,Austria,0.93,38,22.,10.,84.0,25.,34.9,22.,102.2,-,0,-,0,-,0,-,0,-,0,0,221,99.
2024.06,Michigan,0.95,69,21.,12.,77.6,30.,47.9,21.,85.0,2.,69.9,4.,61.6,4.,108.7,-,0,-,0,0,451,73.
2023.08,Germany,0.92,70,39.,55.,57.19,41.,49.56,39.,75.0,21.,27.32,33.,13.28,22.,16.96,12.,39.93,-,0,-50,229,93.
2023.08,East,0.92,31,23.,28.,34.87,14.,62.45,24.,81.0,-,0,10.,43.36,-,0,-,0,-,0,0,222,73.
2023.06,Michigan,0.88,61,15.,34.,59.0,8.,66.9,10.,110.0,13.,4.5,-,0,-,0,11.,55.5,13.,86.9,-20,363,47.
2022.08,Germany,0.93,63,15.,23.,79.0,11.,68.0,33.,70.0,24.,21.22,-,0,16.,37.24,9.,53.99,5.,63.44,0,393,38.
2022.08,East,0.92,33,13.,20.,68.65,5.,71.0,12.,116.07,7.,42.57,-,0,-,0,-,0,-,0,0,298,35.
2022.06,Michigan,0.91,43,4.,14.,72.7,20.,62.0,9.,100.0,1.,100.0,2.,72.9,1.,125.0,5.,31.0,7.,86.7,0,650,29.
2021.10,Italy,0.85,18,6.,15.,44.68,8.,55.11,7.,117.93,9.,34.51,-,0,9.,56.55,4.,184.53,6.,94.87,0,588,29.
2021.08,Spain,0.85,16,3.,8.,78.9,5.,65.4,3.,128.0,-,0,-,0,8.,41.8,3.,219.0,3.,84.5,0,618,28.
2019.08,Germany,0.97,38,31.,32.,61.0,15.,58.94,19.,80.0,-,0,-,0,-,0,-,0,-,0,-28,172,30.
2018.08,Spain,0.97,38,5.,19.,66.3,31.,41.0,13.,96.0,11.,57.5,5.,57.8,6.,53.3,5.,264.7,7.,86.0,0,723,4.
2018.07,Italy,0.85,18,2.,7.,83.08,5.,68.55,12.,93.21,3.,86.05,2.,73.91,1.,125.0,2.,273.55,3.,97.35,0,901,7.
2017.08,Spain,0.97,30,8.,20.,77.0,9.,68.0,11.,110.0,17.,3.5,10.,49.8,11.,54.0,7.,187.2,3.,97.9,0,647,12.
2017.07,Italy,0.85,18,2.,9.,72.19,4.,71.01,2.,148.96,4.,79.57,4.,66.93,4.,106.65,2.,266.88,3.,92.44,0,905,10.
2016.08,Germany,1.00,37,11.,2.,81.7,1.,75.0,12.,100.0,13.,41.19,11.,34.46,11.,65.12,-,0,-,0,-5,392,10.
2016.08,Austria,0.99,18,5.,8.,69.6,11.,56.0,8.,107.0,8.,43.2,10.,45.0,3.,90.0,6.,205.4,3.,78.8,0,695,4.
2015.08,Austria,0.96,18,3.,6.,77.8,8.,58.2,7.,123.0,6.,50.3,8.,55.7,4.,87.0,3.,246.8,15.,47.8,0,747,4.
2015.08,Germany,0.98,39,4.,10.,71.54,3.,73.0,6.,115.0,5.,48.81,12.,15.64,5.,88.47,4.,280.17,13.,83.99,0,777,4.
2014.08,Austria,0.97,18,3.,11.,60.0,11.,47.4,7.,109.5,7.,40.6,7.,58.9,4.,89.9,3.,185.3,6.,90.7,0,682,7.
2014.08,Germany,1.00,39,16.,13.,77.0,16.,57.44,16.,95.0,12.,29.63,-,0,11.,29.1,-,0,-,0,0,288,13.
2013.08,Austria,0.97,39,6.,9.,67.37,3.,72.0,26.,81.0,5.,54.03,8.,35.04,7.,90.2,7.,265.44,7.,93.77,0,759,8.
2013.08,Germany,1.00,40,18.,13.,71.8,6.,64.8,8.,125.0,4.,61.6,17.,43.5,-,0,-,0,-,0,0,367,20.
2012.08,Germany,0.99,32,10.,8.,77.56,7.,67.07,5.,125.0,2.,68.73,10.,47.07,5.,62.16,-,0,-,0,0,448,10.
2012.07,Austria,0.95,37,23.,8.,68.1,5.,68.8,4.,130.0,28.,3.5,26.,16.8,-,0,21.,88.3,-,0,0,375,7.
2011.08,Germany,0.98,28,3.,4.,76.06,8.,68.71,6.,100.0,1.,75.0,10.,29.74,3.,78.85,7.,268.06,5.,49.25,0,746,5.
2011.07,Austria,0.94,27,17.,26.,33.1,7.,67.6,13.,100.0,17.,37.3,10.,42.3,14.,32.1,-,0,-,0,-10,302,10.
