date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2023.08,Alpe Adria,0.88,29,10.,4.,93.0,1.,75.0,4.,129.0,13.,49.1,-,0,-,0,10.,73.9,2.,99.5,-20,500,31.
2023.08,East,0.91,31,13.,11.,86.06,1.,75.0,3.,140.0,5.,45.35,6.,52.55,-,0,-,0,-,0,0,399,33.
2022.08,Alpe Adria,0.85,25,3.,6.,84.8,5.,67.4,1.,150.0,1.,75.0,4.,55.2,8.,59.6,4.,264.7,8.,84.5,0,841,26.
2022.08,Germany,0.93,63,19.,53.,57.0,53.,48.33,13.,90.0,16.,34.58,13.,37.05,13.,55.53,11.,25.0,-,0,0,348,52.
2022.07,Austria,0.95,30,11.,7.,80.0,19.,44.1,8.,131.8,5.,59.2,16.,3.5,-,0,-,0,-,0,-10,309,49.
2021.08,Germany,0.94,38,11.,24.,74.1,6.,67.78,11.,95.0,-,0,-,0,12.,51.37,10.,158.59,2.,96.01,-15,528,53.
2021.07,Austria,0.92,27,15.,11.,81.7,2.,73.0,14.,84.4,10.,36.5,-,0,-,0,-,0,-,0,0,276,69.
2021.07,Netherlands,0.93,28,11.,10.,77.95,5.,71.9,20.,42.85,7.,3.5,-,0,4.,62.79,-,0,-,0,0,259,65.
2019.08,Spain,0.95,39,17.,18.,68.0,19.,61.0,12.,93.0,19.,40.1,13.,42.7,16.,23.2,-,0,-,0,0,328,60.
2019.08,Czech Republic,0.85,15,7.,5.,84.0,1.,75.0,1.,150.0,9.,24.69,3.,52.74,5.,71.59,6.,25.0,-,0,0,483,60.
2019.08,Austria,0.95,24,17.,15.,68.7,11.,51.7,10.,99.9,-,0,-,0,-,0,-,0,-,0,-20,200,77.
2018.08,Spain,0.97,38,20.,27.,44.0,10.,65.0,27.,66.0,16.,49.4,18.,35.5,15.,23.6,-,0,-,0,0,284,57.
2018.08,Austria,0.97,19,15.,16.,70.0,10.,49.4,15.,100.0,8.,48.7,8.,48.4,14.,4.5,-,0,-,0,0,321,58.
2018.07,East,0.88,16,11.,11.,54.2,9.,53.68,9.,88.0,-,0,-,0,-,0,-,0,-,0,0,196,62.
2017.08,Spain,0.97,30,16.,19.,78.0,6.,69.0,13.,105.5,-,0,3.,65.7,14.,41.5,-,0,-,0,0,360,46.
2017.08,Germany,0.96,34,18.,6.,94.0,12.,60.75,6.,115.0,-,0,-,0,-,0,-,0,-,0,0,270,51.
2017.08,Austria,0.92,19,12.,10.,87.0,9.,55.1,10.,91.8,-,0,-,0,-,0,-,0,-,0,0,234,52.
2017.07,East,0.99,38,27.,16.,78.0,19.,56.8,12.,119.5,-,0,-,0,-,0,-,0,-,0,0,254,42.
2016.08,Germany,1.00,37,14.,24.,58.12,33.,35.8,4.,120.0,20.,26.53,-,0,9.,67.6,-,0,4.,97.97,-35,371,23.
2016.08,Austria,0.99,18,11.,-,0,13.,43.9,13.,91.2,12.,16.1,4.,62.2,-,0,9.,146.0,4.,76.3,0,436,19.
2015.09,Czech Republic,0.85,13,3.,1.,67.08,1.,75.0,1.,150.0,6.,31.25,2.,62.58,4.,70.87,3.,216.35,2.,99.9,0,773,16.
2015.08,Austria,0.96,18,8.,8.,73.3,14.,39.8,8.,119.5,16.,19.2,10.,54.1,9.,73.8,9.,124.7,3.,90.8,0,595,22.
2015.08,Germany,0.98,39,22.,5.,78.1,38.,33.62,14.,95.0,-,0,8.,25.47,-,0,-,0,-,0,-10,222,44.
2014.08,Austria,0.97,18,11.,13.,56.5,15.,35.5,6.,115.0,18.,3.5,6.,60.8,12.,58.2,-,0,-,0,0,330,42.
2014.08,Germany,1.00,39,18.,6.,86.37,20.,56.49,8.,110.0,20.,3.5,19.,19.9,21.,4.5,-,0,-,0,0,281,50.
2014.07,United Kingdom,0.98,90,65.,79.,20.2,60.,39.8,28.,100.0,-,0,-,0,-,0,-,0,-,0,0,160,58.
