date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2024.08,Germany,0.94,79,19.,31.,75.0,58.,47.48,23.,85.0,38.,18.25,19.,28.4,39.,5.0,12.,160.28,16.,20.76,0,440,35.
2024.08,Czech Republic,0.90,46,5.,39.,54.8,27.,57.0,11.,112.9,15.,27.55,8.,17.23,5.,27.01,5.,227.46,9.,88.49,-10,602,22.
2024.07,Austria,0.93,38,6.,31.,49.0,22.,39.6,9.,128.8,12.,25.2,8.,33.3,11.,50.9,4.,228.1,8.,27.7,0,583,23.
2023.08,Germany,0.92,70,10.,57.,56.22,52.,45.92,5.,115.0,26.,17.46,19.,28.55,23.,16.81,8.,129.42,6.,33.95,0,443,13.
2023.08,Czech Republic,0.90,35,2.,9.,86.0,13.,64.0,2.,145.0,10.,48.12,3.,51.55,2.,88.63,3.,190.66,2.,94.26,0,768,8.
2023.08,East,0.92,31,5.,8.,92.0,29.,38.34,2.,145.0,-,0,-,0,4.,78.75,3.,281.59,2.,67.12,0,703,13.
2022.08,Alpe Adria,0.85,25,9.,2.,94.9,3.,71.0,2.,143.5,16.,15.7,2.,73.3,6.,65.2,-,0,-,0,0,464,31.
2022.08,East,0.92,33,3.,11.,89.77,23.,41.57,1.,150.0,17.,3.5,4.,54.8,6.,35.54,3.,213.71,2.,99.64,0,689,24.
2022.07,Czech Republic,0.85,19,9.,5.,79.0,8.,60.0,2.,145.0,-,0,-,0,8.,4.5,-,0,-,0,0,288,62.
2021.08,Czech Republic,0.85,14,2.,4.,64.0,1.,75.0,5.,115.0,6.,8.78,4.,26.23,4.,4.5,3.,112.9,1.,100.0,0,506,34.
