date,event,C,teams,place,cost,bp,ed,acc,sp,autox,endu,fuel,pen,total,wrl
2019,Lincoln,0.86,25,6.,5.,4.,4.,2.,3.,-,8.,11.,0,584,22.
2018,Lincoln,0.85,21,5.,8.,10.,5.,1.,2.,1.,-,-,0,529,18.
2017,Lincoln,0.85,21,2.,8.,5.,4.,5.,3.,3.,2.,6.,0,858,5.
