date,event,C,teams,place,cost,bp,ed,acc,sp,autox,endu,fuel,pen,total,wrl
2019,Japan,0.96,87,81.,85.,11.,75.,-,-,-,-,-,-50,50,183.
2017,Japan,0.92,83,81.,74.,4.,69.,-,-,-,-,-,-50,65,130.
