date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2023.08,Alpe Adria,0.88,29,1.,18.,70.0,15.,54.3,6.,116.0,4.,66.1,3.,36.5,1.,100.0,4.,317.5,7.,90.5,-5,846,8.
2023.08,Germany,0.91,70,5.,5.,95.0,18.,61.32,13.,100.0,14.,36.17,18.,31.99,5.,59.44,4.,153.84,5.,33.99,-10,562,35.
2023.08,East,0.91,31,2.,5.,96.0,7.,66.66,14.,113.5,8.,36.79,7.,51.67,2.,83.06,5.,241.55,3.,55.96,0,745,49.
2022.08,Alpe Adria,0.85,25,24.,22.,44.4,22.,33.7,10.,106.4,8.,49.1,7.,53.0,11.,50.5,-,0,-,0,-255,82,170.
2022.08,Germany,0.93,63,55.,51.,58.0,63.,27.71,40.,65.0,-,0,-,0,29.,4.5,-,0,-,0,0,155,137.
2021.08,East,0.93,26,24.,25.,47.02,22.,50.62,22.,83.0,20.,3.5,16.,37.67,15.,4.5,-,0,-,0,0,226,90.
2021.08,Czech Republic,0.85,14,7.,5.,62.0,7.,63.0,4.,130.0,-,0,-,0,-,0,-,0,-,0,0,255,85.
2019.08,Spain,0.95,39,28.,31.,39.0,32.,52.0,27.,57.0,23.,23.9,22.,27.9,20.,4.5,-,0,-,0,0,204,81.
2019.08,Czech Republic,0.85,15,10.,12.,66.0,14.,43.0,8.,103.0,8.,37.93,9.,20.95,9.,4.5,-,0,-,0,0,275,62.
2019.07,Italy,0.85,25,11.,8.,79.22,18.,45.48,3.,127.08,-,0,-,0,-,0,7.,8.0,-,0,0,260,50.
2016.08,Czech Republic,0.85,10,4.,7.,51.0,10.,52.0,5.,120.0,-,0,5.,30.36,7.,7.5,1.,300.0,6.,76.88,0,638,14.
2016.07,East,0.89,28,7.,10.,62.2,5.,71.0,4.,138.0,14.,27.6,7.,44.9,4.,139.9,4.,223.8,3.,81.8,-160,629,16.
2016.07,Italy,0.85,20,5.,10.,71.69,16.,35.97,7.,121.68,-,0,-,0,5.,122.68,2.,279.69,6.,92.26,0,724,21.
2016.07,United Kingdom,0.98,106,28.,76.,34.2,61.,41.6,36.,100.0,-,0,-,0,45.,42.0,15.,160.6,7.,92.2,-30,441,30.
2015.08,Spain,0.97,30,15.,19.,45.53,25.,40.13,6.,122.0,12.,29.28,15.,23.3,14.,4.5,-,0,-,0,0,265,30.
2015.08,Hungary,0.90,37,15.,29.,52.84,12.,65.12,18.,93.9,-,0,14.,32.84,27.,65.73,12.,206.08,7.,73.67,-5,585,20.
2015.08,Germany,0.98,39,34.,30.,40.79,39.,28.53,31.,65.0,14.,25.27,-,0,-,0,-,0,-,0,-40,120,31.
2014.08,Spain,0.96,23,7.,5.,76.06,12.,53.7,3.,137.0,5.,52.03,-,0,-,0,6.,188.43,9.,84.1,0,591,14.
2014.08,Hungary,0.90,38,11.,24.,54.0,18.,56.43,10.,132.0,30.,9.88,8.,39.85,12.,102.59,16.,166.71,4.,97.39,0,659,16.
2013.09,Italy,0.95,24,9.,-,0,13.,51.6,16.,93.0,5.,48.3,8.,21.3,8.,99.8,7.,198.8,12.,13.4,0,526,32.
2013.09,Spain,0.85,16,13.,-,0,15.,44.4,8.,98.0,7.,51.0,14.,43.5,6.,63.3,-,0,-,0,0,300,45.
2013.08,Germany,1.00,40,26.,-,0,39.,20.5,38.,50.0,14.,31.7,16.,45.6,21.,4.5,-,0,15.,60.6,0,213,50.
2012.09,Italy,0.85,17,15.,15.,-100.0,17.,42.97,7.,118.0,13.,1.54,12.,2.08,12.,6.15,9.,30.77,9.,10.58,0,112,56.
