date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2023.06,Michigan,0.90,61,58.,56.,36.3,5.,69.3,48.,40.0,-,0,-,0,-,0,-,0,-,0,-50,96,225.
2022.06,Michigan,0.91,43,43.,-,0,35.,52.0,-,0,-,0,-,0,-,0,-,0,-,0,-10,42,200.
