date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2024.09,Italy,0.93,34,26.,5.,92.07,1.,75.0,28.,82.1,22.,3.75,-,0,18.,5.0,-,0,-,0,-70,188,159.
2024.08,Germany,0.94,79,52.,16.,85.0,40.,55.39,34.,75.0,-,0,-,0,-,0,-,0,-,0,0,215,141.
2024.08,Spain,0.85,25,14.,10.,91.9,1.,73.4,15.,90.0,-,0,-,0,-,0,-,0,-,0,0,255,133.
2023.08,Spain,0.85,19,7.,6.,92.5,6.,64.6,9.,78.4,6.,44.6,-,0,9.,26.0,-,0,-,0,0,306,127.
2023.07,Italy,0.85,29,15.,11.,81.43,2.,73.0,19.,63.38,-,0,-,0,-,0,-,0,-,0,0,218,158.
2022.09,Spain,0.85,38,30.,27.,58.5,9.,66.0,28.,82.0,-,0,-,0,-,0,-,0,-,0,0,206,173.
2022.07,Italy,0.85,26,18.,23.,46.55,13.,51.44,11.,95.92,-,0,-,0,5.,7.0,11.,9.0,-,0,0,209,173.
2021.08,Spain,0.85,16,15.,16.,36.7,2.,69.0,14.,61.0,-,0,-,0,-,0,-,0,-,0,-100,67,179.
2019.08,Spain,0.95,39,37.,35.,19.0,35.,45.5,36.,39.0,-,0,-,0,-,0,-,0,-,0,0,104,165.
2018.08,Spain,0.97,38,36.,31.,35.0,35.,37.0,36.,17.0,-,0,-,0,-,0,-,0,-,0,0,89,142.
