date,event,C,teams,place,cost,bp,ed,acc,sp,autox,endu,fuel,pen,total,wrl
2019,Lincoln,0.86,25,19.,10.,19.,16.,-,-,-,-,-,0,186,85.
2017,Lincoln,0.85,21,7.,4.,10.,6.,-,-,5.,9.,-,0,295,60.
