date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2024.09,Italy,0.93,34,7.,4.,92.37,11.,61.08,17.,105.4,7.,58.35,10.,40.56,18.,5.0,7.,141.46,8.,26.14,0,530,56.
2024.08,Germany,0.94,79,33.,31.,75.0,11.,67.36,23.,85.0,29.,27.73,27.,20.29,28.,26.52,-,0,-,0,0,302,71.
2023.08,East,0.92,31,8.,21.,70.42,8.,66.22,16.,109.5,12.,30.28,16.,16.93,-,0,9.,152.0,6.,43.96,0,489,48.
2023.07,Italy,0.85,29,4.,1.,100.0,5.,70.15,4.,143.66,3.,64.1,4.,21.65,4.,27.7,-,0,-,0,0,427,53.
2022.08,East,0.92,33,6.,10.,90.3,9.,68.34,11.,118.0,2.,60.1,10.,36.83,11.,4.5,-,0,-,0,0,378,60.
2022.07,Italy,0.85,26,6.,12.,74.09,3.,71.0,8.,111.22,2.,81.58,6.,20.83,-,0,9.,13.0,-,0,0,372,71.
2021.08,Germany,0.94,38,27.,23.,76.0,4.,72.0,15.,90.0,19.,32.32,23.,3.5,-,0,-,0,-,0,-35,239,88.
2021.08,East,0.93,26,22.,18.,71.92,4.,72.0,10.,121.0,-,0,-,0,-,0,-,0,-,0,0,265,86.
2021.07,Austria,0.92,27,21.,16.,72.5,5.,66.0,13.,85.6,-,0,-,0,-,0,-,0,-,0,-16,208,78.
2019.08,Germany,0.97,38,19.,4.,97.0,17.,56.13,10.,105.0,-,0,-,0,-,0,-,0,-,0,0,258,70.
2019.07,Italy,0.85,25,7.,5.,84.95,7.,59.84,12.,107.29,6.,49.56,6.,32.36,8.,25.93,-,0,-,0,0,360,73.
2018.07,Italy,0.85,18,8.,2.,95.71,10.,63.71,5.,117.86,-,0,-,0,-,0,-,0,-,0,0,277,71.
2016.08,Germany,1.00,37,32.,32.,44.0,34.,35.05,28.,70.0,-,0,-,0,-,0,-,0,-,0,0,149,75.
