date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2023.08,Alpe Adria,0.89,29,7.,22.,51.5,23.,38.1,13.,99.5,5.,65.8,15.,19.1,16.,4.5,6.,271.5,3.,97.1,0,647,13.
2023.08,Spain,0.85,19,1.,8.,87.4,9.,60.6,2.,131.6,2.,70.3,1.,75.0,4.,67.9,1.,325.0,1.,100.0,0,918,19.
2023.07,Netherlands,0.92,33,21.,30.,33.25,23.,39.0,16.,93.18,-,0,-,0,-,0,-,0,-,0,0,165,75.
2022.09,Spain,0.85,38,3.,17.,77.3,8.,66.1,31.,70.0,5.,50.9,4.,57.0,4.,43.5,3.,91.3,1.,100.0,0,556,46.
2022.08,Germany,0.93,63,22.,9.,87.0,17.,64.33,45.,60.0,13.,39.5,17.,24.65,11.,56.97,-,0,-,0,-20,312,65.
2022.08,East,0.92,33,16.,7.,92.94,12.,62.13,15.,109.5,6.,42.85,-,0,-,0,-,0,-,0,-20,287,72.
2021.08,Germany,0.94,38,18.,31.,62.7,27.,49.58,24.,75.0,27.,16.34,-,0,20.,27.8,14.,92.38,3.,94.8,-15,404,73.
2021.08,East,0.93,26,25.,22.,66.34,8.,63.9,25.,60.0,20.,3.5,-,0,-,0,-,0,-,0,0,194,97.
2019.08,Spain,0.95,39,22.,36.,11.0,10.,69.5,24.,68.0,17.,44.1,17.,33.1,13.,34.4,-,0,-,0,0,260,82.
2019.08,Germany,0.97,38,29.,30.,67.0,14.,59.36,34.,45.0,19.,3.5,17.,16.82,19.,4.5,-,0,-,0,-20,176,97.
2019.08,Austria,0.95,24,21.,19.,61.6,10.,54.1,21.,60.0,-,0,-,0,9.,4.5,-,0,-,0,-10,170,93.
2019.07,East,0.92,20,17.,11.,86.28,9.,62.54,16.,72.0,-,0,-,0,-,0,-,0,-,0,0,221,82.
2018.08,Spain,0.97,38,25.,8.,80.0,7.,69.0,30.,61.0,-,0,-,0,-,0,-,0,-,0,0,210,73.
2018.08,Germany,0.98,39,29.,21.,75.5,16.,50.49,21.,80.0,-,0,-,0,-,0,-,0,-,0,-45,161,73.
2017.08,Spain,0.97,30,27.,16.,80.0,25.,49.0,28.,63.0,-,0,-,0,-,0,-,0,-,0,0,192,60.
2017.08,Czech Republic,0.86,14,12.,9.,77.0,5.,65.0,10.,96.0,-,0,9.,25.81,-,0,-,0,-,0,0,264,54.
2017.07,Italy,0.85,18,9.,8.,72.94,2.,73.4,8.,113.54,-,0,-,0,-,0,7.,6.0,-,0,0,266,50.
2016.08,Spain,0.97,29,18.,16.,63.8,8.,67.8,28.,55.0,-,0,-,0,19.,4.5,12.,37.0,14.,91.3,0,319,31.
2016.08,Czech Republic,0.85,10,2.,3.,69.0,6.,60.0,8.,105.0,4.,47.99,6.,30.18,3.,89.99,2.,290.79,5.,78.7,0,772,30.
2016.07,Italy,0.85,20,14.,18.,46.7,10.,53.57,8.,113.29,9.,3.5,8.,22.67,-,0,10.,3.0,-,0,0,243,58.
2015.08,Germany,0.98,39,30.,18.,66.24,25.,43.67,38.,40.0,-,0,-,0,17.,21.65,-,0,-,0,-35,137,51.
2015.07,United Kingdom,0.94,92,52.,31.,54.1,64.,41.3,24.,105.0,-,0,-,0,-,0,47.,2.0,-,0,-10,192,34.
2014.08,Spain,0.96,23,10.,15.,57.54,15.,52.74,17.,73.0,6.,49.7,7.,43.87,9.,29.69,9.,133.39,3.,94.88,0,535,19.
2014.08,Germany,1.00,39,20.,31.,52.04,33.,33.18,31.,70.0,7.,41.8,16.,24.59,13.,26.48,10.,25.0,-,0,0,273,29.
2014.07,United Kingdom,0.98,90,30.,71.,31.4,63.,38.7,40.,90.0,3.,47.8,21.,23.6,24.,58.6,49.,4.0,-,0,0,294,22.
2013.09,Spain,0.85,16,4.,13.,58.3,9.,55.6,10.,91.0,5.,58.8,3.,62.3,7.,61.7,3.,237.0,2.,83.8,0,708,13.
2013.08,Germany,1.00,40,13.,24.,61.1,40.,11.1,14.,105.0,9.,38.9,11.,54.1,13.,38.2,-,0,8.,88.2,0,397,15.
2013.07,United Kingdom,0.97,83,12.,33.,55.8,58.,41.2,50.,77.0,14.,50.2,37.,14.9,26.,82.2,11.,142.5,4.,89.4,0,553,15.
2012.07,Austria,0.95,37,21.,34.,27.7,16.,53.9,16.,100.0,21.,34.4,16.,45.5,21.,38.6,-,0,6.,88.1,-10,378,12.
