date,event,C,teams,place,cost,bp,ed,acc,sp,autox,endu,fuel,pen,total,wrl
2018,Germany,0.98,39,37.,36.,27.,39.,-,-,-,-,-,-22,87,117.
2017,East,0.99,38,32.,29.,32.,34.,-,-,-,-,-,0,134,75.
2015,Czech Republic,0.85,13,10.,11.,12.,10.,9.,11.,10.,7.,3.,0,334,50.
2014,Italy,0.85,20,14.,1.,4.,9.,-,-,-,-,-,0,269,54.
2013,Italy,0.95,24,17.,4.,13.,18.,17.,14.,15.,15.,-,0,229,49.
2013,Germany,1.00,40,28.,25.,21.,28.,20.,21.,21.,-,-,0,205,42.
