date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2024.07,Austria,0.93,38,36.,36.,35.0,23.,38.4,37.,24.3,22.,3.8,16.,3.8,20.,5.0,9.,32.5,-,0,-10,133,227.
2024.07,CH,0.85,15,12.,9.,64.0,9.,51.0,14.,56.0,-,0,6.,3.5,-,0,8.,16.25,-,0,0,191,214.
2023.08,Germany,0.92,70,63.,64.,46.53,47.,47.04,61.,40.0,-,0,-,0,-,0,-,0,-,0,0,134,212.
2023.08,Czech Republic,0.90,35,28.,12.,80.0,35.,34.0,28.,61.0,-,0,-,0,-,0,-,0,-,0,0,175,206.
2022.08,Germany,0.93,63,61.,62.,25.0,32.,58.89,62.,30.0,-,0,-,0,-,0,-,0,-,0,-5,109,199.
2022.07,Czech Republic,0.85,19,17.,19.,2.0,3.,73.0,18.,55.0,-,0,-,0,-,0,-,0,-,0,0,130,179.
2021.07,Netherlands,0.93,28,19.,19.,60.9,22.,55.43,24.,37.06,-,0,-,0,-,0,-,0,-,0,0,153,127.
2019.08,Germany,0.97,38,27.,10.,92.0,33.,41.94,15.,90.0,-,0,-,0,-,0,-,0,-,0,-37,187,120.
2019.07,Italy,0.85,25,19.,18.,50.56,19.,42.29,18.,86.46,-,0,-,0,-,0,-,0,-,0,-20,159,145.
2018.07,Italy,0.85,18,17.,8.,79.06,18.,21.77,18.,21.43,-,0,-,0,-,0,-,0,-,0,-30,92,135.
