date,event,C,teams,place,cost,bp,ed,acc,sp,autox,endu,fuel,pen,total,wrl
2016,United Kingdom,0.98,106,103.,-,80.,92.,-,-,-,-,-,0,70,97.
2015,United Kingdom,0.94,92,89.,85.,82.,87.,-,-,-,-,-,-10,36,88.
