date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2024.09,Italy,0.93,34,16.,13.,82.25,8.,62.27,16.,111.49,13.,46.72,7.,51.21,18.,5.0,-,0,-,0,0,359,58.
2024.08,Czech Republic,0.90,46,4.,29.,69.2,11.,66.0,17.,102.4,4.,55.92,6.,19.17,7.,18.62,4.,232.66,6.,95.05,0,659,41.
2024.07,Austria,0.93,38,20.,14.,79.0,10.,55.7,19.,105.5,-,0,-,0,18.,14.9,-,0,-,0,-20,235,70.
2023.08,Alpe Adria,0.89,29,4.,17.,72.0,6.,63.9,10.,103.5,10.,54.8,10.,24.2,4.,76.3,8.,229.2,5.,92.8,0,717,40.
2023.07,Austria,0.93,34,19.,23.,66.0,26.,41.8,19.,100.5,14.,36.7,15.,20.1,-,0,-,0,-,0,0,265,101.
2023.07,Netherlands,0.92,33,15.,19.,68.88,26.,37.0,8.,116.48,-,0,-,0,-,0,-,0,-,0,-10,212,107.
2022.08,Germany,0.93,63,37.,29.,76.0,59.,43.33,24.,80.0,-,0,21.,18.94,29.,4.5,-,0,-,0,0,223,81.
2022.08,East,0.92,33,10.,24.,61.78,16.,54.5,23.,89.0,8.,41.25,11.,34.44,10.,17.01,5.,25.0,-,0,0,323,67.
2022.07,Czech Republic,0.85,19,5.,12.,64.0,4.,72.0,5.,130.0,7.,24.98,2.,57.64,5.,44.87,-,0,-,0,-5,388,76.
2021.08,East,0.93,26,19.,17.,73.89,23.,50.49,15.,102.5,19.,15.77,14.,42.12,15.,4.5,16.,25.0,-,0,0,314,92.
2021.07,Netherlands,0.93,28,27.,-,0,21.,56.85,22.,41.69,-,0,-,0,-,0,-,0,-,0,-35,64,181.
