date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2024.07,Austria,0.93,38,32.,22.,71.0,-,0,25.,85.7,22.,3.8,16.,3.8,20.,5.0,-,0,-,0,0,169,148.
2024.01,India,0.85,18,1.,2.,91.0,10.,60.92,3.,139.0,-,0,-,0,-,0,-,0,-,0,0,291,101.
2022.07,United Kingdom,0.85,51,18.,24.,55.0,4.,98.7,10.,105.0,-,0,-,0,-,0,-,0,-,0,12,271,91.
2022.01,India,0.85,13,5.,8.,84.33,1.,75.0,4.,117.43,-,0,-,0,-,0,-,0,-,0,0,277,85.
2019.07,United Kingdom,0.85,64,30.,34.,67.2,43.,28.7,30.,84.0,-,0,-,0,18.,58.0,27.,9.0,-,0,0,247,82.
2018.07,United Kingdom,0.88,70,45.,37.,62.0,44.,31.1,27.,95.0,-,0,-,0,-,0,-,0,-,0,-4,184,87.
2016.07,United Kingdom,0.98,106,67.,45.,51.6,88.,32.4,50.,80.0,-,0,-,0,56.,7.5,41.,11.0,-,0,0,182,67.
2015.07,United Kingdom,0.94,92,56.,60.,35.3,36.,52.4,34.,95.0,-,0,-,0,-,0,-,0,-,0,0,183,63.
2014.07,United Kingdom,0.98,90,55.,44.,49.5,52.,45.5,28.,100.0,40.,3.5,39.,2.5,43.,7.5,24.,22.0,-,0,-50,180,56.
2013.07,United Kingdom,0.97,83,54.,37.,55.2,36.,51.5,53.,75.0,-,0,-,0,47.,7.5,47.,4.0,-,0,0,193,50.
2012.07,United Kingdom,0.95,97,79.,78.,33.6,65.,35.3,67.,58.0,-,0,-,0,-,0,-,0,-,0,-2,125,38.
