date,event,C,teams,place,cost,bp,ed,acc,sp,autox,endu,fuel,pen,total,wrl
2022,Australia,0.90,20,4.,16.,18.,6.,8.,6.,7.,4.,2.,0,571,38.
2019,Australia,0.85,16,9.,14.,5.,15.,9.,9.,10.,9.,6.,0,391,78.
2018,Australia,0.85,14,14.,11.,-,14.,-,-,-,-,-,0,79,161.
