date,event,C,teams,place,cost,bp,ed,acc,sp,autox,endu,fuel,pen,total,wrl
2019,Lincoln,0.86,25,18.,9.,14.,21.,-,-,-,-,-,0,189,101.
2017,Lincoln,0.85,21,12.,5.,13.,11.,-,-,-,-,-,0,197,86.
