date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2023.08,Germany,0.91,70,42.,24.,82.4,56.,43.82,13.,100.0,-,0,-,0,31.,4.5,-,0,-,0,-10,221,114.
2023.08,Czech Republic,0.89,35,18.,5.,93.0,21.,54.0,19.,90.0,8.,49.46,17.,4.64,12.,4.5,-,0,-,0,-5,291,98.
2022.09,Spain,0.85,38,11.,25.,59.7,1.,75.0,19.,102.0,14.,13.3,8.,28.6,10.,4.5,6.,25.0,-,0,0,308,85.
2022.08,Germany,0.93,63,31.,47.,60.0,33.,58.54,40.,65.0,-,0,20.,20.58,22.,22.16,11.,25.0,-,0,0,251,91.
2022.08,East,0.92,33,14.,33.,22.18,3.,73.0,14.,111.5,16.,23.56,9.,36.92,9.,26.08,-,0,-,0,0,293,97.
2021.08,Germany,0.94,38,37.,37.,41.8,37.,36.41,24.,75.0,-,0,13.,28.71,23.,4.5,-,0,-,0,-60,126,95.
2021.08,East,0.93,26,14.,21.,67.17,17.,54.95,23.,81.0,16.,23.77,19.,36.03,15.,4.5,12.,48.85,9.,53.25,0,370,79.
2021.08,Czech Republic,0.85,14,5.,9.,34.0,8.,62.0,7.,110.0,5.,11.83,3.,42.84,2.,35.63,-,0,-,0,0,296,100.
2019.08,Spain,0.95,39,36.,34.,21.0,17.,61.5,34.,48.0,-,0,-,0,-,0,-,0,-,0,0,130,148.
2019.08,Germany,0.97,38,34.,35.,40.0,20.,53.62,30.,55.0,-,0,-,0,-,0,-,0,-,0,-36,113,156.
