date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2022.08,Germany,0.93,63,10.,10.,86.0,12.,66.67,33.,70.0,6.,72.97,4.,98.55,8.,62.35,-,0,-,0,0,457,29.
2022.08,East,0.92,33,5.,1.,100.0,18.,46.94,5.,130.0,10.,39.81,7.,42.97,3.,47.56,-,0,-,0,0,407,31.
2022.07,Austria,0.95,30,2.,12.,69.0,25.,33.9,10.,128.9,10.,20.8,5.,41.3,8.,28.6,2.,183.3,2.,79.6,0,585,26.
2021.08,Germany,0.94,38,12.,28.,66.5,5.,70.0,11.,95.0,20.,30.49,-,0,16.,39.05,12.,119.44,4.,94.24,-5,510,35.
2021.08,East,0.93,26,12.,5.,96.0,13.,60.19,21.,85.0,13.,35.07,12.,45.04,11.,21.8,11.,55.22,2.,85.13,0,483,44.
2021.07,Austria,0.92,27,9.,8.,86.8,11.,53.6,12.,91.7,9.,37.3,8.,44.8,8.,54.3,-,0,-,0,0,368,49.
2019.08,Spain,0.95,39,20.,37.,10.0,17.,61.5,19.,84.0,18.,43.1,15.,37.3,15.,23.5,13.,25.0,-,0,0,284,44.
2019.08,Austria,0.95,24,5.,11.,82.9,14.,49.5,15.,82.5,9.,33.0,7.,37.0,8.,44.8,5.,148.4,1.,100.0,-10,568,33.
2019.07,East,0.92,20,13.,7.,92.73,19.,44.43,10.,104.0,-,0,12.,25.49,8.,35.53,-,0,-,0,0,302,42.
2018.08,Germany,0.98,39,17.,3.,99.0,37.,26.2,18.,85.0,13.,43.15,15.,52.62,8.,71.54,-,0,-,0,0,378,30.
2018.08,Austria,0.97,19,1.,8.,91.0,18.,31.0,5.,122.0,6.,54.8,6.,60.0,7.,66.4,2.,320.6,7.,80.7,0,826,17.
2017.08,Germany,0.96,34,10.,28.,63.0,16.,55.69,24.,70.0,14.,14.25,15.,30.34,8.,58.51,9.,119.03,9.,88.66,20,479,36.
2017.08,Austria,0.92,19,10.,7.,90.0,12.,50.9,14.,81.6,7.,33.5,11.,8.1,8.,8.6,-,0,-,0,0,273,54.
2017.07,East,0.99,38,29.,28.,59.6,17.,58.3,20.,109.0,-,0,-,0,-,0,-,0,-,0,0,227,48.
2016.08,Germany,1.00,37,21.,34.,39.3,12.,60.88,15.,95.0,12.,42.17,-,0,18.,52.16,-,0,-,0,0,290,29.
2016.08,Austria,0.99,18,9.,16.,30.4,16.,36.7,11.,97.7,7.,44.5,11.,40.3,7.,72.5,10.,128.9,1.,100.0,0,551,24.
2016.07,United Kingdom,0.98,106,14.,42.,53.0,51.,45.3,36.,100.0,8.,58.8,16.,32.7,-,0,11.,186.6,3.,93.9,0,570,28.
2015.09,Italy,0.85,20,12.,11.,64.48,11.,55.85,11.,104.08,7.,56.1,8.,19.92,9.,57.89,9.,14.0,-,0,-50,322,46.
2015.08,Hungary,0.90,37,26.,16.,70.5,5.,71.0,26.,82.28,8.,52.92,22.,24.05,25.,78.52,28.,5.0,-,0,0,384,43.
2015.08,Germany,0.98,39,26.,27.,50.75,6.,66.18,19.,85.0,-,0,-,0,-,0,-,0,-,0,-20,182,54.
2015.07,United Kingdom,0.94,92,66.,45.,46.7,72.,38.8,24.,105.0,-,0,-,0,-,0,-,0,-,0,-50,140,51.
2014.08,Hungary,0.90,38,25.,19.,59.48,4.,72.0,26.,95.0,14.,33.81,18.,30.39,30.,59.08,24.,18.0,2.,99.3,0,467,30.
2014.08,Austria,0.97,18,14.,14.,54.5,16.,30.0,13.,88.3,9.,34.7,17.,19.0,15.,43.5,7.,22.0,-,0,0,292,50.
2014.08,Germany,1.00,39,27.,24.,65.14,26.,43.68,25.,80.0,19.,7.15,12.,27.87,21.,4.5,-,0,-,0,0,228,55.
2013.08,Germany,1.00,40,32.,18.,67.2,20.,53.7,26.,90.0,15.,30.2,-,0,-,0,-,0,-,0,-60,181,49.
2012.08,Germany,0.99,32,26.,17.,69.1,23.,52.68,18.,80.0,21.,3.5,-,0,-,0,-,0,-,0,-5,200,38.
2012.07,United Kingdom,0.95,97,80.,81.,31.2,86.,26.5,61.,63.0,-,0,-,0,-,0,-,0,-,0,0,121,39.
