date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2024.09,Italy,0.93,34,3.,16.,80.7,4.,69.81,2.,141.89,1.,75.0,1.,75.0,6.,57.21,3.,278.33,4.,71.28,0,849,5.
2024.08,Alpe Adria,0.85,29,1.,13.,79.5,3.,73.0,1.,150.0,3.,72.2,1.,75.0,1.,100.0,1.,325.0,4.,86.7,0,961,8.
2024.08,East,0.94,32,5.,3.,98.0,7.,67.43,3.,138.0,3.,73.93,1.,75.0,1.,100.0,-,0,-,0,-10,542,33.
2024.07,Austria,0.93,38,8.,9.,89.0,13.,53.7,3.,148.7,3.,69.4,1.,75.0,1.,100.0,-,0,-,0,-10,526,36.
2023.08,Alpe Adria,0.89,29,13.,3.,96.0,7.,63.0,5.,117.0,19.,32.7,5.,29.6,2.,91.6,-,0,-,0,0,430,33.
2023.08,East,0.92,31,1.,1.,100.0,10.,63.61,6.,126.0,7.,39.24,1.,75.0,3.,81.81,4.,272.83,10.,0.91,0,759,31.
2023.07,Austria,0.93,34,15.,19.,71.0,14.,57.2,9.,126.7,9.,55.5,11.,38.8,6.,62.3,-,0,-,0,0,412,76.
2023.07,Italy,0.85,29,26.,-,0,25.,22.11,-,0,-,0,-,0,-,0,-,0,-,0,0,22,124.
2022.08,Alpe Adria,0.85,25,8.,1.,100.0,2.,74.0,4.,131.0,12.,38.4,6.,54.2,2.,91.7,-,0,-,0,0,489,50.
2022.08,East,0.92,33,12.,5.,96.0,-,0,8.,123.5,15.,24.86,6.,43.4,8.,27.07,-,0,-,0,-10,305,78.
2022.07,Austria,0.95,30,8.,28.,39.0,5.,69.0,9.,131.4,11.,11.3,8.,40.3,4.,55.8,-,0,-,0,-20,327,83.
2021.10,Italy,0.85,18,17.,6.,78.03,12.,48.07,-,0,-,0,-,0,-,0,-,0,-,0,0,126,100.
2021.08,East,0.93,26,13.,16.,78.85,18.,52.86,9.,124.0,15.,26.12,21.,26.21,14.,4.64,14.,39.24,4.,81.16,0,433,71.
2021.07,Austria,0.92,27,26.,18.,70.5,22.,28.9,-,0,-,0,-,0,-,0,-,0,-,0,-20,79,175.
2012.08,Hungary,0.91,39,8.,29.,57.52,36.,45.0,4.,144.0,20.,51.46,5.,45.16,7.,118.03,10.,182.49,2.,94.73,0,738,7.
2012.07,Austria,0.95,37,15.,21.,51.6,36.,20.3,11.,110.0,24.,29.3,10.,54.4,22.,34.7,20.,112.0,5.,88.9,-5,496,9.
2011.08,Germany,0.98,28,9.,2.,78.12,12.,60.99,8.,90.0,-,0,-,0,-,0,8.,127.25,1.,100.0,0,456,12.
2011.07,Austria,0.94,27,21.,16.,60.1,16.,49.9,19.,70.0,-,0,-,0,-,0,-,0,-,0,0,180,11.
2011.07,United Kingdom,0.85,10,8.,8.,61.3,10.,39.7,5.,100.0,-,0,-,0,-,0,-,0,-,0,0,201,9.
2010.08,Austria,0.93,27,17.,21.,56.5,16.,38.0,22.,60.0,25.,13.8,25.,9.4,12.,117.3,15.,73.2,3.,83.3,0,452,5.
2010.08,Germany,1.00,15,3.,12.,47.14,13.,33.79,5.,110.0,7.,3.5,7.,9.93,5.,48.35,3.,185.54,3.,73.06,0,511,3.
