date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2024.06,Michigan,0.95,69,8.,37.,65.4,3.,72.4,27.,80.0,28.,4.5,3.,63.6,13.,97.2,1.,275.0,20.,29.4,0,688,11.
2023.06,Michigan,0.88,61,3.,31.,66.0,2.,74.7,5.,125.0,3.,67.9,4.,44.8,3.,107.8,2.,248.2,-,0,0,734,25.
2022.06,Michigan,0.91,43,13.,17.,66.2,3.,73.2,6.,110.0,-,0,-,0,-,0,-,0,-,0,0,249,61.
2019.06,Lincoln,0.86,25,2.,21.,56.0,7.,67.7,4.,110.0,-,0,-,0,4.,107.3,1.,275.0,7.,93.0,0,709,14.
2018.06,Lincoln,0.85,21,3.,18.,57.2,3.,71.3,2.,140.0,-,0,-,0,5.,86.9,1.,275.0,7.,91.4,0,722,14.
2017.06,Lincoln,0.85,21,5.,16.,60.0,6.,66.6,6.,100.0,-,0,-,0,-,0,3.,252.3,2.,97.9,0,577,25.
