date,event,C,teams,place,cost,bp,ed,acc,sp,autox,endu,fuel,pen,total,wrl
2022,Germany,0.93,63,44.,29.,7.,24.,-,-,29.,-,-,-30,200,139.
2022,Czech Republic,0.85,19,12.,11.,5.,14.,-,-,-,-,-,0,208,134.
2021,Germany,0.94,38,34.,21.,16.,35.,-,-,-,-,-,-30,161,118.
2021,Spain,0.85,16,13.,6.,1.,11.,-,-,-,-,-,0,249,102.
2019,Germany,0.97,38,32.,27.,32.,30.,-,-,-,-,-,0,166,126.
2018,Germany,0.98,39,33.,35.,26.,31.,-,-,-,-,-,-20,121,122.
