date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2023.08,Germany,0.91,70,26.,30.,78.52,29.,55.72,47.,60.0,39.,5.94,10.,62.8,31.,4.5,13.,25.0,-,0,0,292,82.
2023.08,Czech Republic,0.89,35,7.,7.,90.0,26.,49.0,4.,135.0,15.,25.16,16.,7.31,9.,36.83,8.,81.64,8.,84.13,0,509,76.
2022.09,Spain,0.85,38,27.,15.,78.4,34.,35.8,27.,84.0,15.,11.0,14.,9.2,10.,4.5,-,0,-,0,0,223,148.
2022.08,Alpe Adria,0.85,25,23.,20.,53.5,25.,22.9,21.,66.5,-,0,-,0,-,0,-,0,-,0,-39,104,156.
2021.08,East,0.93,26,21.,7.,94.24,24.,44.97,19.,93.0,17.,22.38,22.,16.33,15.,4.5,-,0,-,0,0,275,88.
2021.07,Austria,0.92,27,22.,10.,82.7,17.,45.3,21.,67.3,-,0,-,0,-,0,-,0,-,0,0,195,81.
2021.07,Netherlands,0.93,28,22.,18.,65.77,20.,57.56,23.,39.38,-,0,-,0,-,0,-,0,-,0,-30,133,75.
2019.08,Spain,0.95,39,31.,11.,80.0,30.,53.0,35.,47.0,-,0,-,0,-,0,-,0,-,0,0,180,57.
2018.08,Spain,0.97,38,15.,23.,60.0,13.,63.0,31.,49.0,12.,55.3,19.,34.6,13.,30.8,14.,63.2,12.,81.3,0,437,28.
2018.08,Germany,0.98,39,7.,32.,58.5,22.,46.38,18.,85.0,11.,45.29,16.,49.66,18.,22.43,7.,196.27,7.,88.88,0,592,29.
2018.08,Austria,0.97,19,8.,16.,70.0,16.,42.9,19.,74.0,10.,47.8,15.,8.4,13.,14.7,6.,197.4,6.,84.3,0,539,40.
2017.08,Czech Republic,0.86,14,8.,3.,89.0,5.,65.0,7.,111.0,7.,32.29,6.,38.03,9.,4.5,-,0,-,0,0,340,48.
2016.08,Spain,0.97,29,20.,11.,69.5,19.,58.6,10.,112.0,-,0,10.,51.4,17.,8.5,-,0,-,0,0,300,44.
2016.08,Germany,1.00,37,18.,26.,55.87,14.,55.75,8.,110.0,21.,25.16,-,0,23.,5.9,-,0,12.,87.24,0,340,42.
2016.08,Austria,0.99,18,15.,13.,53.2,10.,57.5,14.,82.6,-,0,-,0,13.,30.7,12.,20.0,-,0,0,244,48.
2015.08,Spain,0.97,30,16.,18.,45.7,19.,48.53,20.,93.0,18.,18.98,7.,39.22,14.,4.5,-,0,-,0,0,250,35.
2015.08,Austria,0.96,18,15.,13.,68.3,13.,42.1,18.,66.1,13.,28.1,14.,37.0,12.,64.7,10.,54.7,7.,68.3,0,429,33.
2015.08,Germany,0.98,39,29.,35.,29.98,22.,48.36,19.,85.0,-,0,-,0,-,0,-,0,-,0,0,163,35.
2014.08,Spain,0.96,23,12.,19.,46.99,11.,55.62,10.,111.0,14.,23.65,10.,34.48,14.,4.5,8.,148.61,15.,67.81,0,493,21.
2014.08,Austria,0.97,18,13.,10.,60.7,8.,58.4,12.,88.6,15.,9.8,16.,20.2,17.,32.3,7.,22.0,-,0,0,292,29.
2014.08,Germany,1.00,39,21.,36.,43.79,18.,56.91,11.,105.0,20.,3.5,8.,30.09,21.,4.5,10.,25.0,-,0,0,269,19.
2013.09,Spain,0.85,16,7.,14.,48.4,10.,54.6,5.,111.0,12.,19.9,4.,60.7,12.,28.9,4.,176.5,5.,76.5,0,576,19.
2013.08,Germany,1.00,40,9.,8.,80.4,13.,57.8,18.,100.0,20.,3.5,4.,67.7,19.,12.9,10.,136.3,9.,85.8,0,544,19.
2012.09,Spain,0.85,13,7.,10.,59.7,10.,63.4,9.,79.0,10.,9.78,8.,32.15,9.,11.31,6.,100.0,-,0,0,355,25.
2012.08,Germany,0.99,32,24.,19.,65.38,13.,60.37,14.,90.0,21.,3.5,-,0,15.,12.91,-,0,-,0,0,232,20.
2011.08,Germany,0.98,28,10.,7.,72.84,4.,72.0,11.,85.0,8.,42.49,5.,61.82,6.,23.6,-,0,8.,9.83,0,368,9.
2010.08,Austria,0.93,27,14.,23.,50.5,18.,35.0,18.,80.0,26.,3.5,11.,36.2,26.,32.4,14.,144.5,1.,100.0,0,482,6.
2010.08,Germany,1.00,15,6.,7.,63.67,10.,57.33,12.,60.0,6.,15.43,5.,37.98,7.,16.96,-,0,1.,100.0,0,351,6.
