date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2023.08,Alpe Adria,0.88,29,27.,28.,35.0,28.,29.3,29.,32.0,-,0,-,0,16.,4.5,-,0,-,0,-45,56,265.
2023.07,Italy,0.85,30,22.,18.,62.15,23.,42.09,23.,35.91,-,0,-,0,-,0,-,0,-,0,0,140,242.
2021.10,Italy,0.85,18,18.,-,0,18.,4.14,-,0,-,0,-,0,-,0,-,0,-,0,0,4,202.
2017.07,Italy,0.85,18,17.,13.,59.74,17.,28.72,14.,51.04,-,0,-,0,-,0,-,0,-,0,-100,40,124.
