date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2024.07,CH,0.85,15,8.,10.,59.0,3.,71.0,12.,65.0,5.,30.22,3.,26.54,8.,4.5,6.,25.0,-,0,0,281,116.
2023.07,Austria,0.93,34,23.,30.,52.0,20.,52.2,25.,80.0,15.,32.1,-,0,17.,4.5,-,0,-,0,0,221,99.
2022.07,Austria,0.95,30,15.,21.,53.0,8.,66.5,20.,89.1,-,0,-,0,12.,4.5,3.,25.0,-,0,0,238,73.
2022.07,Italy,0.85,26,15.,17.,63.04,10.,55.27,10.,102.04,-,0,-,0,-,0,12.,7.0,-,0,0,227,59.
2021.08,East,0.93,26,9.,19.,71.2,8.,63.9,16.,100.0,10.,40.97,11.,48.35,7.,47.97,8.,173.54,14.,24.52,0,570,42.
2021.07,Austria,0.92,27,19.,16.,72.5,1.,75.0,19.,74.5,-,0,-,0,10.,43.0,-,0,-,0,-32,233,64.
2019.08,Germany,0.97,38,20.,20.,81.0,24.,50.7,27.,60.0,13.,43.63,18.,14.06,19.,4.5,-,0,-,0,0,254,44.
2019.07,Italy,0.85,25,3.,3.,90.07,1.,75.0,19.,83.33,5.,83.87,5.,39.91,4.,75.37,3.,172.21,2.,88.86,-40,669,29.
2018.07,East,0.88,16,5.,8.,60.2,12.,49.35,10.,86.0,6.,47.21,8.,24.27,8.,4.5,4.,206.09,5.,91.16,0,569,41.
2018.07,Italy,0.85,18,5.,12.,71.96,1.,75.0,7.,109.29,5.,52.0,7.,16.89,5.,73.35,5.,21.0,5.,91.78,-100,411,54.
2017.08,Germany,0.96,34,27.,25.,65.0,15.,55.8,30.,45.0,-,0,-,0,18.,4.5,-,0,-,0,15,155,67.
2017.07,Italy,0.85,18,8.,12.,64.7,3.,71.81,6.,119.79,7.,17.38,8.,3.5,6.,69.13,6.,9.0,-,0,0,355,51.
