date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2023.08,Alpe Adria,0.88,29,9.,21.,52.5,22.,43.0,25.,64.0,12.,52.9,14.,21.0,9.,47.6,9.,216.0,6.,91.3,-15,573,41.
2023.08,Czech Republic,0.89,35,5.,28.,49.0,33.,35.0,12.,101.0,5.,60.41,10.,29.42,6.,55.55,5.,98.09,3.,92.97,0,521,67.
2023.07,Italy,0.85,30,11.,22.,51.48,10.,60.8,10.,121.48,7.,27.87,5.,20.92,9.,4.5,-,0,-,0,0,287,121.
2022.09,Spain,0.85,38,28.,34.,40.9,27.,53.9,32.,66.0,7.,45.3,-,0,10.,4.5,-,0,-,0,0,211,149.
2022.08,Alpe Adria,0.85,25,16.,15.,62.6,21.,34.6,22.,57.0,15.,24.2,15.,7.2,14.,4.5,9.,53.0,-,0,0,243,141.
2021.08,Czech Republic,0.85,14,11.,13.,19.0,6.,66.0,10.,106.0,-,0,-,0,-,0,-,0,-,0,0,191,157.
2021.07,United Kingdom,0.85,32,32.,-,0,31.,11.8,-,0,-,0,-,0,-,0,-,0,-,0,0,12,172.
2019.08,Spain,0.95,39,35.,33.,35.0,21.,60.0,31.,52.0,-,0,-,0,-,0,-,0,-,0,0,147,117.
2017.08,Spain,0.97,30,25.,13.,83.0,27.,48.0,23.,70.0,-,0,23.,3.5,21.,4.5,-,0,-,0,0,209,86.
2017.08,Austria,0.92,19,16.,15.,74.0,19.,26.3,18.,59.6,-,0,-,0,-,0,-,0,-,0,-5,155,114.
2015.09,Italy,0.85,20,20.,19.,31.66,19.,37.5,18.,46.94,-,0,-,0,-,0,-,0,-,0,-50,66,92.
