date,event,C,teams,place,cost,bp,ed,acc,sp,autox,endu,fuel,pen,total,wrl
2022,United Kingdom,0.85,51,44.,-,18.,42.,-,-,-,-,-,-15,95,188.
2019,United Kingdom,0.85,64,35.,11.,34.,20.,-,-,-,-,-,0,223,86.
