date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2024.08,Alpe Adria,0.85,29,17.,10.,82.0,2.,74.0,10.,109.0,22.,3.5,18.,5.4,-,0,-,0,-,0,0,274,117.
2024.08,Germany,0.94,79,37.,8.,90.0,14.,64.93,29.,80.0,47.,8.47,-,0,24.,28.82,-,0,-,0,-10,262,115.
2024.08,Czech Republic,0.90,46,31.,6.,88.0,30.,54.0,20.,97.2,-,0,-,0,-,0,-,0,-,0,-10,229,111.
2023.08,Germany,0.92,70,24.,5.,95.0,16.,63.0,24.,90.0,25.,18.6,26.,23.2,17.,30.38,-,0,-,0,-20,300,68.
2023.08,Czech Republic,0.90,35,11.,25.,54.0,8.,68.0,8.,109.0,10.,48.12,11.,28.01,4.,83.14,-,0,-,0,0,390,55.
2023.08,East,0.92,31,19.,3.,98.0,25.,45.31,17.,108.5,-,0,-,0,-,0,-,0,-,0,-10,242,58.
2022.08,East,0.92,33,20.,4.,97.0,1.,75.0,28.,81.0,-,0,-,0,-,0,-,0,-,0,0,253,32.
2021.08,Germany,0.94,38,5.,8.,89.3,23.,53.5,5.,120.0,18.,34.56,17.,22.55,5.,65.87,2.,264.85,16.,67.87,-40,679,15.
2021.08,East,0.93,26,8.,3.,98.0,12.,60.74,7.,131.5,9.,41.21,8.,60.55,8.,42.29,9.,166.06,15.,16.08,0,616,16.
2021.08,Czech Republic,0.85,14,1.,8.,37.0,3.,73.0,1.,150.0,1.,75.0,1.,75.0,1.,100.0,1.,325.0,3.,87.48,0,922,12.
2021.07,Netherlands,0.93,28,12.,9.,81.6,8.,68.93,8.,111.54,-,0,-,0,-,0,-,0,-,0,-10,252,76.
