date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2022.09,Spain,0.85,38,5.,30.,53.0,10.,65.3,32.,66.0,6.,48.6,15.,4.9,9.,11.6,4.,68.7,2.,97.4,0,416,52.
2022.08,Alpe Adria,0.85,25,6.,15.,62.6,18.,37.6,23.,50.4,5.,65.5,12.,21.8,-,0,5.,254.9,3.,92.1,0,585,45.
2022.08,Germany,0.93,63,46.,37.,70.0,45.,52.36,49.,55.0,32.,3.5,31.,3.5,25.,12.19,-,0,-,0,0,197,107.
2021.08,Germany,0.94,38,32.,35.,51.3,35.,40.7,38.,15.0,14.,45.44,-,0,18.,32.34,-,0,-,0,0,185,81.
2021.08,East,0.93,26,17.,26.,29.24,16.,56.01,26.,59.0,8.,48.88,23.,12.42,15.,4.5,13.,42.17,5.,79.26,0,331,67.
2021.07,Austria,0.92,27,8.,24.,58.2,21.,36.6,24.,24.1,7.,49.9,10.,32.0,14.,7.7,7.,96.0,2.,76.5,-10,371,63.
2021.07,Netherlands,0.93,28,23.,26.,8.18,24.,51.88,27.,26.64,4.,39.78,-,0,-,0,5.,25.0,-,0,-20,131,72.
2018.08,Germany,0.98,39,8.,29.,61.0,24.,43.99,26.,60.0,17.,24.49,17.,41.11,17.,35.42,6.,234.01,6.,90.51,-10,581,45.
2018.08,Austria,0.97,19,19.,19.,62.0,12.,45.0,18.,91.0,13.,38.2,14.,12.8,-,0,-,0,-,0,-75,174,74.
2018.07,Italy,0.85,18,7.,18.,13.41,7.,67.74,8.,108.21,7.,4.5,6.,20.24,6.,56.54,6.,18.0,2.,98.15,-100,287,64.
2016.08,Germany,1.00,37,33.,23.,60.83,24.,46.63,35.,50.0,-,0,-,0,-,0,-,0,-,0,-10,147,51.
2016.08,Austria,0.99,18,14.,17.,29.3,13.,43.9,18.,68.0,-,0,-,0,14.,4.5,11.,93.6,8.,58.4,0,298,42.
2015.09,Italy,0.85,20,10.,4.,79.35,8.,60.64,13.,96.94,-,0,-,0,12.,13.11,5.,112.18,3.,98.13,-100,360,34.
2014.09,Italy,0.85,20,5.,12.,51.03,18.,29.69,11.,104.3,5.,55.94,11.,20.94,8.,75.16,4.,185.2,2.,94.34,0,617,24.
2013.09,Italy,0.95,24,19.,21.,41.2,24.,14.1,13.,100.0,-,0,-,0,-,0,-,0,-,0,0,155,59.
