date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2023.08,Germany,0.91,70,12.,1.,100.0,8.,67.62,3.,130.0,7.,69.89,17.,34.2,25.,15.67,-,0,-,0,0,417,51.
2023.08,East,0.91,31,15.,2.,99.0,2.,74.0,7.,124.5,1.,75.0,-,0,-,0,-,0,-,0,0,372,53.
2023.07,Netherlands,0.92,33,7.,9.,83.13,6.,70.0,12.,112.5,5.,38.06,5.,38.35,7.,21.32,-,0,-,0,-25,338,45.
2022.08,Germany,0.93,63,13.,4.,94.0,3.,73.0,3.,143.0,9.,50.0,11.,45.87,-,0,-,0,-,0,0,406,31.
2022.07,Austria,0.95,30,5.,8.,79.0,6.,68.8,4.,142.4,3.,64.3,4.,45.3,6.,43.0,-,0,-,0,0,443,31.
2022.07,Netherlands,0.90,21,2.,3.,97.0,1.,75.0,2.,122.46,4.,43.33,-,0,3.,53.33,2.,155.51,1.,100.0,0,647,29.
2021.08,Germany,0.94,38,16.,4.,91.2,3.,73.0,6.,115.0,16.,42.19,8.,45.57,9.,61.69,-,0,-,0,0,429,48.
2021.07,Austria,0.92,27,10.,8.,86.8,23.,17.4,5.,112.0,-,0,-,0,-,0,9.,40.7,1.,100.0,0,357,43.
2021.07,Netherlands,0.93,28,7.,1.,99.0,10.,66.8,1.,150.0,-,0,-,0,-,0,-,0,-,0,-10,306,35.
2019.08,Austria,0.95,24,6.,2.,99.0,2.,74.0,5.,132.8,10.,9.5,2.,69.2,4.,78.1,-,0,-,0,-10,453,20.
2019.07,East,0.92,20,7.,3.,98.0,1.,75.0,3.,140.0,1.,75.0,2.,67.8,2.,79.05,-,0,-,0,0,535,11.
2019.07,Netherlands,0.89,21,1.,4.,95.0,1.,75.0,1.,139.0,3.,58.25,1.,75.0,4.,79.1,1.,325.0,2.,96.44,0,943,5.
2018.08,Germany,0.98,39,9.,1.,100.0,3.,73.0,3.,144.0,4.,63.77,4.,73.32,2.,92.42,-,0,-,0,0,547,13.
2018.08,Austria,0.97,19,10.,3.,96.0,5.,58.8,2.,140.0,15.,22.6,13.,22.1,1.,100.0,-,0,-,0,0,440,14.
2018.07,East,0.88,16,1.,4.,85.0,2.,74.0,1.,150.0,3.,71.75,3.,59.64,2.,95.49,1.,325.0,1.,100.0,0,961,4.
2017.08,Spain,0.97,30,4.,14.,82.0,22.,52.0,3.,137.0,-,0,9.,50.0,3.,85.0,3.,284.5,7.,94.5,0,785,8.
2017.08,Germany,0.96,34,13.,11.,88.0,3.,73.0,2.,148.0,5.,65.42,-,0,2.,90.0,-,0,-,0,50,414,11.
2017.07,East,0.99,38,3.,9.,89.8,1.,75.0,1.,150.0,4.,68.3,4.,64.1,2.,99.3,8.,199.1,6.,92.1,0,838,2.
2016.08,Spain,0.97,29,1.,22.,51.7,13.,66.8,1.,150.0,2.,67.1,4.,65.2,1.,100.0,1.,325.0,12.,92.8,0,919,2.
2016.08,Germany,1.00,37,2.,8.,74.2,7.,66.03,5.,115.0,2.,67.06,4.,66.33,5.,91.15,1.,325.0,7.,95.31,0,900,3.
2016.07,United Kingdom,0.98,106,17.,47.,50.5,5.,71.0,2.,148.0,3.,70.3,8.,38.5,1.,150.0,-,0,-,0,0,528,5.
2015.08,Austria,0.96,18,9.,3.,80.5,7.,60.5,2.,134.7,3.,68.8,3.,70.1,3.,97.8,16.,14.0,14.,53.6,0,580,2.
2015.08,Germany,0.98,39,1.,8.,74.15,4.,70.0,3.,130.0,3.,58.28,1.,75.0,1.,100.0,2.,324.09,8.,91.51,0,923,1.
2015.07,United Kingdom,0.94,92,1.,21.,58.8,1.,75.0,5.,140.0,2.,69.2,5.,33.3,4.,141.9,2.,292.4,3.,98.7,0,909,1.
2014.08,Austria,0.97,18,2.,5.,80.6,3.,71.0,2.,146.0,3.,68.7,4.,66.9,3.,90.1,2.,234.4,5.,92.2,-50,800,2.
2014.08,Germany,1.00,39,3.,16.,71.48,5.,69.72,3.,137.0,3.,63.98,1.,75.0,2.,86.62,3.,257.3,7.,94.37,0,855,2.
2014.07,United Kingdom,0.98,90,1.,32.,54.9,17.,60.9,4.,147.0,2.,73.2,2.,49.3,1.,150.0,7.,220.4,2.,99.8,0,856,2.
2013.08,Austria,0.97,39,2.,14.,64.98,1.,75.0,12.,111.0,2.,69.12,14.,9.18,8.,88.22,2.,320.44,4.,96.54,0,834,2.
2013.08,Germany,1.00,40,1.,9.,79.5,2.,74.0,14.,105.0,1.,75.0,-,0,2.,91.7,1.,325.0,3.,93.7,0,844,2.
2013.07,United Kingdom,0.97,83,13.,22.,59.6,9.,66.6,2.,145.0,2.,71.3,11.,37.1,1.,150.0,47.,4.0,-,0,0,534,2.
2012.08,Germany,0.99,32,1.,1.,82.67,4.,70.0,1.,150.0,1.,75.0,3.,67.84,2.,97.27,2.,303.45,2.,92.38,-5,934,1.
2012.07,United Kingdom,0.95,97,2.,39.,60.5,12.,62.8,1.,148.0,3.,71.1,9.,43.9,9.,110.5,6.,251.2,1.,100.0,0,848,1.
2011.08,Germany,0.98,28,1.,1.,78.26,2.,74.0,2.,140.0,4.,69.51,6.,58.73,2.,97.41,1.,325.0,2.,66.0,0,909,1.
2011.07,United Kingdom,0.85,10,1.,1.,81.9,4.,64.7,1.,137.5,1.,75.0,1.,50.0,1.,150.0,2.,151.2,1.,200.0,0,910,2.
