date,event,C,teams,place,cost,cost points,bp,bp points,ed,ed points,acc,acc points,sp,sp points,autox,autox points,endu,endu points,fuel,fuel points,pen,total,wrl
2024.12,Australia,0.91,22,1.,10.,70.63,1.,75.0,1.,150.0,2.,86.18,1.,75.0,1.,125.0,3.,265.03,9.,15.72,0,863,16.
2024.08,Germany,0.94,79,14.,1.,100.0,3.,73.0,8.,110.0,9.,92.49,11.,73.06,18.,45.97,-,0,-,0,0,495,46.
2024.08,East,0.94,32,6.,12.,87.09,11.,60.31,2.,144.0,11.,44.99,-,0,13.,28.24,7.,141.08,-,0,0,506,47.
2024.07,Austria,0.93,38,16.,18.,73.0,-,0,8.,132.7,11.,47.5,12.,10.9,14.,25.3,-,0,-,0,0,289,56.
2024.07,Netherlands,0.93,31,5.,17.,59.0,9.,62.24,6.,119.0,9.,47.57,10.,19.65,-,0,4.,145.39,4.,78.22,0,531,26.
2023.12,Australia,0.91,22,5.,4.,59.09,1.,75.0,2.,147.83,2.,89.92,5.,52.46,7.,97.62,14.,9.0,9.,59.09,0,590,10.
2022.12,Australia,0.90,20,5.,9.,39.24,4.,65.26,1.,150.0,6.,43.83,2.,72.48,9.,30.81,5.,108.16,7.,54.83,0,565,8.
2019.12,Australia,0.85,16,1.,6.,54.0,3.,65.2,1.,150.0,4.,86.3,1.,75.0,1.,125.0,1.,275.0,2.,81.5,0,912,3.
2018.12,Australia,0.85,14,2.,7.,63.1,5.,68.9,2.,147.7,2.,49.9,3.,42.5,2.,122.0,1.,275.0,3.,25.5,0,795,7.
2018.08,Germany,0.98,39,6.,23.,72.0,1.,75.0,11.,105.0,18.,19.86,18.,33.48,14.,47.52,5.,255.21,9.,80.59,-55,634,8.
2018.08,Austria,0.97,19,4.,8.,91.0,2.,72.5,9.,112.0,14.,34.6,12.,32.1,10.,55.2,4.,276.9,8.,72.2,-5,742,4.
2018.07,United Kingdom,0.88,70,3.,28.,67.0,7.,61.7,8.,125.0,10.,50.5,7.,25.9,3.,112.8,2.,242.5,3.,85.7,-4,767,9.
