Rank,University,Points
1,École de Technologie Superieure,1678.01
2,University of Toronto,960.36
3,Western University,844.39
4,University of Waterloo,797.47
5,École Polytechnique de Montréal,768.57
6,Carleton University,668.98
7,McGill University,580.19
8,Université Laval,397.37
9,University of British Columbia - Vancouver,393.02
10,Queen's University,388.93
11,University of Calgary,343.87
12,University of Victoria,306.08
13,Ryerson University,303.44
14,University of Alberta,260.1
15,Université du Québec à Trois-Rivières,256.46
16,University of Manitoba,215.79
17,University of Saskatchewan,193.0
18,Université du Québec à Chicoutimi,187.43
19,Université de Sherbrooke,163.07
20,Concordia University,162.49
21,University of Guelph,160.89
22,University of Windsor,147.2
23,University of Ontario Institute of Technology,139.18
24,Cégep du Vieux Montréal,93.62
25,Dalhousie University,83.9
26,McMaster University,80.6
27,Lakehead University,79.6
28,University of British Columbia - Okanagan,70.2
29,University of Ottawa,48.4
30,Fanshawe College,0.0
31,Memorial University of Newfoundland,0.0
32,University of New Brunswick,0.0
33,University of Regina,0.0
34,École nationale d'aérotechnique,0.0
