Rank,University,Points
1,École de Technologie Superieure,49.24
2,University of Waterloo,47.17
3,University of Toronto,42.59
4,Université Laval,39.68
5,Cégep du Vieux Montréal,39.16
6,Western University,38.06
7,École Polytechnique de Montréal,37.67
8,University of British Columbia - Vancouver,37.44
9,University of Guelph,34.75
10,Fanshawe College,33.4
11,University of Victoria,32.8
12,Carleton University,32.52
13,University of Calgary,30.89
14,Université de Sherbrooke,29.36
15,McGill University,29.11
16,University of Windsor,28.2
17,Queen's University,28.06
18,University of Ontario Institute of Technology,27.47
19,Ryerson University,27.4
20,Concordia University,27.2
21,University of Alberta,26.83
22,Université du Québec à Trois-Rivières,24.48
23,University of Saskatchewan,23.65
24,University of Manitoba,20.58
25,Université du Québec à Chicoutimi,19.33
26,University of British Columbia - Okanagan,17.76
27,Lakehead University,17.17
28,Dalhousie University,15.58
29,University of Ottawa,14.91
30,McMaster University,12.1
31,Memorial University of Newfoundland,7.99
32,University of New Brunswick,0.0
33,University of Regina,0.0
34,École nationale d'aérotechnique,0.0
