Rank,University,Points
1,École de Technologie Superieure,3910.63
2,University of Toronto,2489.0
3,Western University,2388.35
4,University of Waterloo,2233.5
5,École Polytechnique de Montréal,2164.83
6,McGill University,1688.11
7,Queen's University,1274.04
8,University of British Columbia - Vancouver,1210.0
9,Carleton University,1162.23
10,Université Laval,1134.68
11,Université du Québec à Trois-Rivières,989.44
12,University of Manitoba,924.94
13,Ryerson University,904.85
14,University of Victoria,847.6
15,Université de Sherbrooke,803.17
16,University of Calgary,789.0
17,University of Alberta,768.4
18,Concordia University,626.69
19,University of Guelph,610.05
20,University of Saskatchewan,531.54
21,University of Windsor,439.46
22,Université du Québec à Chicoutimi,359.17
23,Cégep du Vieux Montréal,234.86
24,Dalhousie University,216.4
25,McMaster University,200.07
26,Lakehead University,176.4
27,University of Ottawa,163.97
28,University of Ontario Institute of Technology,153.39
29,University of British Columbia - Okanagan,73.0
30,Fanshawe College,0.0
31,Memorial University of Newfoundland,0.0
32,University of New Brunswick,0.0
33,University of Regina,0.0
34,École nationale d'aérotechnique,0.0
