Rank,University,Points
1,King Mongkut's University of Technology Thonburi,360.44
2,Prince of Songkla University,305.44
3,Kasetsart University,150.67
4,Siam University,149.27
5,Thai-Nichi Institute of Technology,127.26
6,King Mongkut's Institute of Technology Ladkrabang,74.1
7,Chulalongkorn University,43.59
8,Maejo University,0.0
