Rank,University,Lowest Place,#
1,Maejo University,3rd,1
2,King Mongkut's University of Technology Thonburi,6th,1
3,Kasetsart University,8th,1
4,Prince of Songkla University,11th,1
5,Siam University,12th,1
6,King Mongkut's Institute of Technology Ladkrabang,16th,1
7,Thai-Nichi Institute of Technology,24th,1
8,Chulalongkorn University,N/A,0
