Rank,University,Lowest Place,#
1,Prince of Songkla University,12th,1
2,King Mongkut's Institute of Technology Ladkrabang,16th,1
3,Thai-Nichi Institute of Technology,33rd,1
4,King Mongkut's University of Technology Thonburi,40th,1
5,Siam University,40th,1
6,Maejo University,43rd,1
7,Chulalongkorn University,57th,1
8,Kasetsart University,64th,2
