Rank,University,Points
1,Siam University,135.47
2,King Mongkut's University of Technology Thonburi,134.85
3,Thai-Nichi Institute of Technology,114.36
4,Prince of Songkla University,105.0
5,Kasetsart University,103.13
6,King Mongkut's Institute of Technology Ladkrabang,45.83
7,Chulalongkorn University,28.82
8,Maejo University,13.0
