Rank,University,Points
1,Maejo University,127.27
2,Siam University,96.07
3,King Mongkut's University of Technology Thonburi,88.74
4,Prince of Songkla University,83.65
5,Kasetsart University,79.68
6,Thai-Nichi Institute of Technology,49.75
7,Chulalongkorn University,48.48
8,King Mongkut's Institute of Technology Ladkrabang,20.27
