Rank,University,Points
1,Universität Stuttgart,7631.32
2,Karlsruhe Institute of Technology,5246.79
3,Westsächsische Hochschule Zwickau,4462.19
4,Technical University of Munich,4321.94
5,Duale Hochschule Baden-Württemberg Stuttgart,4038.35
6,Technische Universität Bergakademie Freiberg,3644.14
7,Fachhochschule München,2620.88
8,Ostbayerische Technische Hochschule Amberg-Weiden (OTH),2602.91
9,Technische Universität Dresden,2491.66
10,Hochschule Bonn-Rhein-Sieg,2476.94
11,Hochschule Esslingen,2475.77
12,Rheinisch-Westfälische Technische Hochschule Aachen,2128.59
13,Fachhochschule Kiel,1660.86
14,Technische Hochschule Ingolstadt,1653.77
15,Technische Universität Hamburg,1642.51
16,Deggendorf Institute of Technology,1391.12
17,Fachhochschule Osnabrück,1270.12
18,Universität Bayreuth,1200.67
19,Georg-Simon-Ohm-Hochschule Nürnberg,1129.76
20,Universität Siegen,1081.66
21,Technische Universität Darmstadt,1026.65
22,Ostfalia University of Applied Sciences,1024.73
23,Technische Universität Berlin,855.57
24,Leibniz Universität Hannover,616.34
25,UAS Würzburg-Schweinfurt,579.35
26,Hochschule für angewandte Wissenschaft und Kunst HildesheimHolzmindenGöttingen,468.34
27,Hochschule RheinMain,466.06
28,Hochschule für angewandte Wissenschaften Augsburg,462.84
29,Ostbayerische Technische Hochschule Regensburg,374.81
30,Duale Hochschule Baden-Württemberg - Mannheim,336.43
31,Technische Hochschule Köln,287.7
32,Universität Paderborn,279.2
33,Technische Universität Kaiserslautern,252.09
34,Universität Duisburg-Essen,175.56
35,Hochschule Landshut,133.66
36,Technische Universität Clausthal,100.33
37,Hochschule Aalen - Technik und Wirtschaft,73.77
38,Hochschule Pforzheim,71.8
39,Technische Universität Ilmenau,69.2
40,Technische Universität Braunschweig,55.04
41,Fachhochschule für Wirtschaft und Technik,55.0
42,Saarland University,44.75
43,Hochschule Ruhr West - UAS,35.0
44,Otto-von-Guericke-Universität Magdeburg,35.0
45,Hochschule für Angewandte Wissenschaften Hof,33.0
46,Fachhochschule Konstanz,25.0
47,Hochschule Darmstadt UAS,25.0
48,Hochschule Mannheim,25.0
49,Universität Bremen,16.0
50,Duale Hochschule Baden-Württemberg Mosbach,0.0
51,Friedrich-Alexander-Universität Erlangen-Nürnberg,0.0
52,Hochschule Düsseldorf,0.0
53,Hochschule für Technik und Wirtschaft Mittweida,0.0
54,Hochschule Karlsruhe - Technik und Wirtschaft,0.0
55,Hochschule Niederrhein,0.0
56,Rhein-Waal University of Applied Sciences,0.0
57,Ruhr-Universität Bochum,0.0
58,Technische Hochschule Ostwestfalen-Lippe,0.0
59,Technische Universität Chemnitz,0.0
60,Technische Universität Dortmund,0.0
61,UAS Kempten,0.0
62,Ulm University of Applied Sciences,0.0
63,University of Applied Sciences Ravensburg-Weingarten,0.0
64,Universität der Bundeswehr München,0.0
65,Universität Kassel,0.0
