Rank,University,Points
1,Universität Stuttgart,2760.95
2,Technical University of Munich,1916.79
3,Karlsruhe Institute of Technology,1843.01
4,Duale Hochschule Baden-Württemberg Stuttgart,1563.68
5,Technische Universität Dresden,1546.17
6,Westsächsische Hochschule Zwickau,1456.71
7,Fachhochschule München,1028.56
8,Technische Universität Hamburg,955.34
9,Ostbayerische Technische Hochschule Amberg-Weiden (OTH),916.23
10,Hochschule Bonn-Rhein-Sieg,904.87
11,Technische Universität Darmstadt,786.82
12,Rheinisch-Westfälische Technische Hochschule Aachen,765.03
13,Technische Universität Bergakademie Freiberg,742.08
14,Fachhochschule Kiel,709.88
15,Hochschule für angewandte Wissenschaften Augsburg,646.24
16,Ostfalia University of Applied Sciences,613.31
17,Hochschule Esslingen,530.09
18,Leibniz Universität Hannover,517.1
19,Georg-Simon-Ohm-Hochschule Nürnberg,507.67
20,Technische Hochschule Ingolstadt,506.76
21,Universität Bayreuth,500.05
22,Deggendorf Institute of Technology,452.45
23,Universität Siegen,357.73
24,UAS Würzburg-Schweinfurt,338.86
25,Hochschule RheinMain,273.24
26,Fachhochschule Osnabrück,255.27
27,Technische Hochschule Köln,224.65
28,Ostbayerische Technische Hochschule Regensburg,199.31
29,Ulm University of Applied Sciences,186.38
30,Technische Universität Berlin,162.97
31,Hochschule Aalen - Technik und Wirtschaft,162.23
32,Technische Universität Clausthal,159.23
33,Technische Universität Kaiserslautern,152.02
34,Technische Universität Braunschweig,136.96
35,Universität Paderborn,136.8
36,University of Applied Sciences Ravensburg-Weingarten,130.05
37,Fachhochschule für Wirtschaft und Technik,119.29
38,Hochschule Pforzheim,101.17
39,Hochschule für angewandte Wissenschaft und Kunst HildesheimHolzmindenGöttingen,98.63
40,Hochschule Mannheim,94.35
41,Duale Hochschule Baden-Württemberg - Mannheim,68.43
42,Hochschule für Angewandte Wissenschaften Hof,42.48
43,Technische Universität Ilmenau,35.5
44,Hochschule Landshut,25.0
45,Friedrich-Alexander-Universität Erlangen-Nürnberg,20.8
46,Hochschule Ruhr West - UAS,17.4
47,Fachhochschule Konstanz,14.31
48,Saarland University,10.5
49,Hochschule Niederrhein,8.1
50,Technische Universität Dortmund,7.83
51,Universität Duisburg-Essen,7.0
52,Universität Bremen,3.5
53,Duale Hochschule Baden-Württemberg Mosbach,0.0
54,Hochschule Darmstadt UAS,0.0
55,Hochschule Düsseldorf,0.0
56,Hochschule für Technik und Wirtschaft Mittweida,0.0
57,Hochschule Karlsruhe - Technik und Wirtschaft,0.0
58,Otto-von-Guericke-Universität Magdeburg,0.0
59,Rhein-Waal University of Applied Sciences,0.0
60,Ruhr-Universität Bochum,0.0
61,Technische Hochschule Ostwestfalen-Lippe,0.0
62,Technische Universität Chemnitz,0.0
63,UAS Kempten,0.0
64,Universität der Bundeswehr München,0.0
65,Universität Kassel,0.0
