Rank,University,Points
1,Rheinisch-Westfälische Technische Hochschule Aachen,64.65
2,Hochschule Karlsruhe,64.22
3,Universität Stuttgart,64.11
4,Technische Universität Dresden,63.75
5,Karlsruhe Institute of Technology,62.79
6,Duale Hochschule Baden-Württemberg Stuttgart,62.43
7,Ulm University of Applied Sciences,62.21
8,Hochschule Pforzheim,61.74
9,Fachhochschule München,61.3
10,Technical University of Munich,59.2
11,Hochschule Mannheim,59.19
12,Technische Universität Darmstadt,57.79
13,Westsächsische Hochschule Zwickau,57.6
14,Ostbayerische Technische Hochschule Regensburg,57.01
15,Technische Universität Bergakademie Freiberg,56.16
16,Ostfalia University of Applied Sciences,55.44
17,Universität Bayreuth,55.38
18,Fachhochschule für Wirtschaft und Technik,55.31
19,Technische Universität Berlin,55.02
20,Universität Paderborn,54.89
21,Technische Universität Chemnitz,54.22
22,Otto-von-Guericke-Universität Magdeburg,53.58
23,Hochschule für angewandte Wissenschaft und Kunst HildesheimHolzmindenGöttingen,53.51
24,Hochschule Bonn-Rhein-Sieg,53.46
25,Fachhochschule Kiel,53.41
26,Leibniz Universität Hannover,52.75
27,Ostbayerische Technische Hochschule Amberg-Weiden (OTH),52.69
28,Hochschule Darmstadt UAS,52.33
29,Technische Hochschule Augsburg,51.82
30,Deggendorf Institute of Technology,51.68
31,Hochschule für Angewandte Wissenschaften Hof,51.27
32,University of Applied Sciences Ravensburg-Weingarten,50.71
33,Technische Universität Hamburg,50.21
34,UAS Würzburg-Schweinfurt,49.6
35,Fachhochschule Konstanz,49.55
36,Hochschule Esslingen,49.03
37,Duale Hochschule Baden-Württemberg Mosbach,48.88
38,Hochschule für Angewandte Wissenschaften Hamburg,48.81
39,Technische Universität Ilmenau,48.81
40,Ruhr-Universität Bochum,48.7
41,Technische Universität Dortmund,48.64
42,Hochschule Aalen - Technik und Wirtschaft,48.55
43,Rheinland-Pfälzische Technische Universität Kaiserslautern-Landau,47.87
44,Saarland University,47.3
45,Georg-Simon-Ohm-Hochschule Nürnberg,47.29
46,Hochschule RheinMain,46.59
47,Duale Hochschule Baden-Württemberg - Mannheim,46.54
48,Universität Kassel,46.38
49,Technische Hochschule Ostwestfalen-Lippe,46.15
50,Hochschule Niederrhein,44.55
51,Technische Hochschule Ingolstadt,44.5
52,UAS Kempten,44.22
53,Technische Hochschule Köln,44.11
54,Technische Universität Clausthal,43.65
55,Fachhochschule Osnabrück,43.26
56,Universität Duisburg-Essen,43.23
57,Fachhochschule Stralsund,42.41
58,Universität Bremen,41.73
59,Universität Siegen,40.31
60,Hochschule für Technik und Wirtschaft Mittweida,39.58
61,Technische Universität Braunschweig,38.73
62,Hochschule Landshut,38.49
63,Friedrich-Alexander-Universität Erlangen-Nürnberg,37.85
64,Hochschule Düsseldorf,37.73
65,Hochschule Ruhr West - UAS,36.84
66,Universität der Bundeswehr München,21.99
67,Rhein-Waal University of Applied Sciences,21.6
