Rank,University,Points
1,Universität Stuttgart,57.22
2,Technical University of Munich,46.94
3,Duale Hochschule Baden-Württemberg Stuttgart,44.22
4,Westsächsische Hochschule Zwickau,41.8
5,Karlsruhe Institute of Technology,41.71
6,Hochschule Bonn-Rhein-Sieg,31.96
7,Technische Universität Bergakademie Freiberg,31.59
8,Technische Universität Dresden,31.59
9,Ulm University of Applied Sciences,31.43
10,Technische Universität Hamburg,30.08
11,Fachhochschule München,29.8
12,Technische Universität Darmstadt,28.74
13,Ostbayerische Technische Hochschule Amberg-Weiden (OTH),27.61
14,Deggendorf Institute of Technology,26.26
15,Universität Paderborn,25.33
16,Hochschule für angewandte Wissenschaften Augsburg,23.65
17,Hochschule Esslingen,23.63
18,Rheinisch-Westfälische Technische Hochschule Aachen,22.87
19,Ostfalia University of Applied Sciences,22.49
20,Fachhochschule Kiel,19.77
21,Universität Bayreuth,18.94
22,Universität Siegen,18.1
23,Technische Hochschule Ingolstadt,17.97
24,Hochschule Niederrhein,17.75
25,Fachhochschule Osnabrück,17.22
26,Ostbayerische Technische Hochschule Regensburg,16.66
27,Technische Universität Kaiserslautern,14.63
28,Hochschule RheinMain,14.62
29,Georg-Simon-Ohm-Hochschule Nürnberg,14.61
30,UAS Würzburg-Schweinfurt,13.88
31,Technische Universität Berlin,13.75
32,Technische Hochschule Köln,12.69
33,Hochschule Mannheim,11.49
34,Technische Universität Clausthal,11.42
35,Leibniz Universität Hannover,11.18
36,Hochschule für angewandte Wissenschaft und Kunst HildesheimHolzmindenGöttingen,10.72
37,University of Applied Sciences Ravensburg-Weingarten,9.99
38,Fachhochschule Konstanz,9.46
39,Hochschule Aalen - Technik und Wirtschaft,7.29
40,Fachhochschule für Wirtschaft und Technik,7.16
41,Duale Hochschule Baden-Württemberg - Mannheim,7.09
42,Technische Universität Braunschweig,7.06
43,Hochschule Pforzheim,6.09
44,Hochschule Ruhr West - UAS,5.97
45,Technische Universität Dortmund,4.7
46,Technische Universität Ilmenau,4.37
47,Hochschule für Angewandte Wissenschaften Hof,4.03
48,Hochschule Landshut,3.28
49,Ruhr-Universität Bochum,2.17
50,Saarland University,1.96
51,Otto-von-Guericke-Universität Magdeburg,1.17
52,Friedrich-Alexander-Universität Erlangen-Nürnberg,0.7
53,Universität Duisburg-Essen,0.4
54,Duale Hochschule Baden-Württemberg Mosbach,0.0
55,Hochschule Darmstadt UAS,0.0
56,Hochschule Düsseldorf,0.0
57,Hochschule für Technik und Wirtschaft Mittweida,0.0
58,Hochschule Karlsruhe - Technik und Wirtschaft,0.0
59,Rhein-Waal University of Applied Sciences,0.0
60,Technische Hochschule Ostwestfalen-Lippe,0.0
61,Technische Universität Chemnitz,0.0
62,UAS Kempten,0.0
63,Universität Bremen,0.0
64,Universität der Bundeswehr München,0.0
65,Universität Kassel,0.0
