Rank,University,Points
1,Universitatea Transilvania din Braşov,1397.8
2,Gheorghe Asachi Technical University of Iaşi,481.43
3,University Politehnica Of Bucharest,222.78
4,Universitatea Politehnica Timișoara,123.57
