Rank,University,Points
1,Universitatea Transilvania din Braşov,292.6
2,Gheorghe Asachi Technical University of Iaşi,42.3
3,Universitatea Politehnica Timișoara,0.0
4,University Politehnica Of Bucharest,0.0
