Rank,University,Lowest Place,#
1,Universitatea Transilvania din Braşov,3rd,1
2,Universitatea Politehnica Timișoara,10th,2
3,University Politehnica Of Bucharest,10th,1
4,Gheorghe Asachi Technical University of Iaşi,11th,1
