Rank,University,Points
1,Universitatea Transilvania din Braşov,817.31
2,Gheorghe Asachi Technical University of Iaşi,144.09
3,Universitatea Politehnica Timișoara,83.72
4,University Politehnica Of Bucharest,73.15
