Rank,University,Points
1,Universitatea Transilvania din Braşov,53.16
2,Gheorghe Asachi Technical University of Iaşi,45.6
3,Universitatea Politehnica Timișoara,32.78
4,University Politehnica Of Bucharest,26.0
