Rank,University,Points
1,Universitatea Transilvania din Braşov,52.79
2,Gheorghe Asachi Technical University of Iaşi,5.83
3,Universitatea Politehnica Timișoara,0.0
4,University Politehnica Of Bucharest,0.0
