Rank,University,Points
1,Brno University of Technology,116.38
2,Czech Technical University in Prague,114.36
3,University of West Bohemia,86.8
4,VŠB - Technical University of Ostrava,83.9
5,Czech University of Life Sciences Prague,74.5
6,Technical University of Liberec,71.88
